gene_symbol,mean_logfc,median_logfc,common_experiment,organism,signature_type
IRF1,-0.123110918759723,-0.123110918759723,-0.123110918759723,human,DOWN
RPL29,-0.1225285048103002,-0.1225285048103002,-0.1225285048103002,human,DOWN
RPL24,-0.1178971157849542,-0.1178971157849542,-0.1178971157849542,human,DOWN
PDK2,-0.1175033224997483,-0.1175033224997483,-0.1175033224997483,human,DOWN
LGALS1,-0.1171015251320666,-0.1171015251320666,-0.1171015251320666,human,DOWN
MRPL16,-0.1167685895574542,-0.1167685895574542,-0.1167685895574542,human,DOWN
CFL1,-0.1157336084524512,-0.1157336084524512,-0.1157336084524512,human,DOWN
RPS24,-0.1153675772005025,-0.1153675772005025,-0.1153675772005025,human,DOWN
ABHD5,-0.114760692618288,-0.114760692618288,-0.114760692618288,human,DOWN
RPL35,-0.1131984225781393,-0.1131984225781393,-0.1131984225781393,human,DOWN
TOMM22,-0.1131473835216678,-0.1131473835216678,-0.1131473835216678,human,DOWN
ABHD14A,-0.1130377137084363,-0.1130377137084363,-0.1130377137084363,human,DOWN
GSTT2B,-0.112295521775534,-0.112295521775534,-0.112295521775534,human,DOWN
NDUFB5,-0.1089048437651337,-0.1089048437651337,-0.1089048437651337,human,DOWN
CDKN2AIPNL,-0.1080105671256286,-0.1080105671256286,-0.1080105671256286,human,DOWN
TRIM37,-0.1076317765422827,-0.1076317765422827,-0.1076317765422827,human,DOWN
RPS15A,-0.107364827138853,-0.107364827138853,-0.107364827138853,human,DOWN
NABP1,-0.1041815084467849,-0.1041815084467849,-0.1041815084467849,human,DOWN
CFD,-0.1037426430422506,-0.1037426430422506,-0.1037426430422506,human,DOWN
RPL11,-0.1027935177946304,-0.1027935177946304,-0.1027935177946304,human,DOWN
SNX17,-0.1024125888218332,-0.1024125888218332,-0.1024125888218332,human,DOWN
H2AFX,-0.1023068397466328,-0.1023068397466328,-0.1023068397466328,human,DOWN
COL1A2,-0.1022529256648026,-0.1022529256648026,-0.1022529256648026,human,DOWN
RPS5,-0.1017052738445674,-0.1017052738445674,-0.1017052738445674,human,DOWN
ABCA1,-0.1006359227148574,-0.1006359227148574,-0.1006359227148574,human,DOWN
MVB12A,-0.100027277005625,-0.100027277005625,-0.100027277005625,human,DOWN
EEF1B2,-0.0990166340018703,-0.0990166340018703,-0.0990166340018703,human,DOWN
RPS27A,-0.0965340969083206,-0.0965340969083206,-0.0965340969083206,human,DOWN
COL3A1,-0.0931526148656418,-0.0931526148656418,-0.0931526148656418,human,DOWN
NTHL1,-0.0928513077676602,-0.0928513077676602,-0.0928513077676602,human,DOWN
CCDC86,-0.0926437629738077,-0.0926437629738077,-0.0926437629738077,human,DOWN
BRK1,-0.0916250697611142,-0.0916250697611142,-0.0916250697611142,human,DOWN
DESI1,-0.0907268718415303,-0.0907268718415303,-0.0907268718415303,human,DOWN
TCTEX1D2,-0.0906341856810134,-0.0906341856810134,-0.0906341856810134,human,DOWN
FBXO11,-0.0901232561176461,-0.0901232561176461,-0.0901232561176461,human,DOWN
DPY19L1,-0.0898974651497087,-0.0898974651497087,-0.0898974651497087,human,DOWN
HSPH1,-0.0898719911470493,-0.0898719911470493,-0.0898719911470493,human,DOWN
