id,cell_type,ctrl_ids,disease_name,geo_id,organism,pert_ids,platform,version
dz:P1675,Mucous Membrane,GSM237986|GSM237988,Neoplasm Metastasis|Colorectal Cancer|Malignant Neoplasms|Neoplasm Metastasis|Neoplasms,GSE9348,human,GSM237923|GSM237976,GPL570,2.0
dz:P2613,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983461|GSM983462,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983508|GSM983509,GPL6947,2.0
dz:P2619,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983461|GSM983462,"Pneumonia, Bacterial|Influenza|Pneumonia",GSE40012,human,GSM983555|GSM983566|GSM983567|GSM983568|GSM983569,GPL6947,2.0
dz:P2618,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983461|GSM983462,Influenza|Pneumonia,GSE40012,human,GSM983547|GSM983548|GSM983549|GSM983550|GSM983575,GPL6947,2.0
dz:P2013,Entire skin|Epidermis|Skin structure of back|Tissue type,GSM684679|GSM684680|GSM684681,Inflammation|Psoriasis,GSE27628,mouse,GSM684694|GSM684695|GSM684696,GPL1261,2.0
dz:P2834,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983485|GSM983486,Influenza|Pneumonia,GSE40012,human,GSM983429|GSM983430|GSM983431|GSM983432|GSM983433,GPL6947,2.0
dz:P2015,Entire skin|Epidermis|Skin structure of back|Tissue type,GSM684679|GSM684680|GSM684681,Inflammation|Psoriasis,GSE27628,mouse,GSM684704|GSM684705|GSM684706,GPL1261,2.0
dz:P2014,Entire skin|Epidermis|Skin structure of back|Tissue type,GSM684679|GSM684680|GSM684681,Inflammation|Psoriasis,GSE27628,mouse,GSM684700|GSM684701,GPL1261,2.0
dz:P2799,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983481|GSM983482,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983452|GSM983453,GPL6947,2.0
dz:P2796,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983481|GSM983482,Influenza|Pneumonia,GSE40012,human,GSM983429|GSM983430|GSM983431|GSM983432|GSM983433,GPL6947,2.0
dz:P2794,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983481|GSM983482,"Pneumonia, Bacterial|Influenza|Pneumonia",GSE40012,human,GSM983406|GSM983411|GSM983414|GSM983416|GSM983417,GPL6947,2.0
dz:P2795,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983481|GSM983482,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983410|GSM983415|GSM983418|GSM983455,GPL6947,2.0
dz:P1443,Body tissue|Entire endometrium,GSM1560063|GSM1560064,Degenerative polyarthritis|Pregnancy loss|early pregnancy,GSE63901,human,GSM1560043|GSM1560044,GPL10558,2.0
dz:P1442,Body tissue|Entire endometrium,GSM1560063|GSM1560064,Degenerative polyarthritis|Pregnancy loss|early pregnancy,GSE63901,human,GSM1560041|GSM1560042,GPL10558,2.0
dz:P1441,Body tissue|Entire endometrium,GSM1560063|GSM1560064,Degenerative polyarthritis|Pregnancy loss|early pregnancy,GSE63901,human,GSM1560039|GSM1560040,GPL10558,2.0
dz:P1440,Body tissue|Entire endometrium,GSM1560063|GSM1560064,Degenerative polyarthritis|Pregnancy loss|early pregnancy,GSE63901,human,GSM1560037|GSM1560038,GPL10558,2.0
dz:P1447,Body tissue|Entire endometrium,GSM1560063|GSM1560064,Degenerative polyarthritis|Pregnancy loss|early pregnancy,GSE63901,human,GSM1560053|GSM1560054,GPL10558,2.0
dz:P1446,Body tissue|Entire endometrium,GSM1560063|GSM1560064,Degenerative polyarthritis|Pregnancy loss|early pregnancy,GSE63901,human,GSM1560051|GSM1560052,GPL10558,2.0
dz:P1445,Body tissue|Entire endometrium,GSM1560063|GSM1560064,Degenerative polyarthritis|Pregnancy loss|early pregnancy,GSE63901,human,GSM1560049|GSM1560050,GPL10558,2.0
dz:P1444,Body tissue|Entire endometrium,GSM1560063|GSM1560064,Degenerative polyarthritis|Pregnancy loss|early pregnancy,GSE63901,human,GSM1560047|GSM1560048,GPL10558,2.0
dz:P1449,Body tissue|Entire endometrium,GSM1560063|GSM1560064,Degenerative polyarthritis|Pregnancy loss|early pregnancy,GSE63901,human,GSM1560059|GSM1560060,GPL10558,2.0
dz:P1448,Body tissue|Entire endometrium,GSM1560063|GSM1560064,Degenerative polyarthritis|Pregnancy loss|early pregnancy,GSE63901,human,GSM1560055|GSM1560056,GPL10558,2.0
dz:P2864,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983487|GSM983488,"Pneumonia, Bacterial|Influenza|Pneumonia",GSE40012,human,GSM983539|GSM983558|GSM983559|GSM983560|GSM983561,GPL6947,2.0
dz:P2865,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983487|GSM983488,Influenza|Pneumonia,GSE40012,human,GSM983547|GSM983548|GSM983549|GSM983550|GSM983575,GPL6947,2.0
dz:P2866,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983487|GSM983488,"Pneumonia, Bacterial|Influenza|Pneumonia",GSE40012,human,GSM983555|GSM983566|GSM983567|GSM983568|GSM983569,GPL6947,2.0
dz:P2867,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983487|GSM983488,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983562|GSM983563|GSM983564|GSM983565,GPL6947,2.0
dz:P2860,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983487|GSM983488,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983508|GSM983509,GPL6947,2.0
dz:P2861,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983487|GSM983488,Influenza|Pneumonia,GSE40012,human,GSM983524|GSM983525|GSM983526|GSM983527|GSM983528,GPL6947,2.0
dz:P2862,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983487|GSM983488,Influenza|Pneumonia,GSE40012,human,GSM983529|GSM983530|GSM983531|GSM983532|GSM983533,GPL6947,2.0
dz:P2863,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983487|GSM983488,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983534|GSM983535|GSM983536|GSM983538|GSM983556,GPL6947,2.0
dz:P2868,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983487|GSM983488,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983570|GSM983571|GSM983572|GSM983573,GPL6947,2.0
dz:P2869,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983487|GSM983488,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983583|GSM983584,GPL6947,2.0
dz:P128,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117116|GSM1117117|GSM1117118,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117089|GSM1117090|GSM1117091,"[GPL6887, GPL10558]",2.0
dz:P129,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117116|GSM1117117|GSM1117118,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117095|GSM1117096|GSM1117097,"[GPL6887, GPL10558]",2.0
dz:P126,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117116|GSM1117117|GSM1117118,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117077|GSM1117078|GSM1117079,"[GPL6887, GPL10558]",2.0
dz:P127,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117116|GSM1117117|GSM1117118,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117083|GSM1117084|GSM1117085,"[GPL6887, GPL10558]",2.0
dz:P120,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117107|GSM1117108|GSM1117109,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117113|GSM1117114|GSM1117115,"[GPL6887, GPL10558]",2.0
dz:P121,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117107|GSM1117108|GSM1117109,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117126|GSM1117127|GSM1117128|GSM1117129,"[GPL6887, GPL10558]",2.0
dz:P122,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117107|GSM1117108|GSM1117109,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117130|GSM1117131|GSM1117132|GSM1117133,"[GPL6887, GPL10558]",2.0
dz:P278,Cells,GSM1163357|GSM1163358|GSM1163359|GSM1163360,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47960,human,GSM1163262|GSM1163263|GSM1163264|GSM1163265,GPL6480,2.0
dz:P1419,Blood Cells|Hematopoietic System|Body tissue|Erythroid Progenitor Cells|Cells [Chemical/Ingredient],GSM1526895|GSM1526896|GSM1526897|GSM1526898,Thalassemia|Degenerative polyarthritis,GSE62430,human,GSM1526907|GSM1526912,GPL10558,2.0
dz:P279,Cells,GSM1163357|GSM1163358|GSM1163359|GSM1163360,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47960,human,GSM1163269|GSM1163270|GSM1163271,GPL6480,2.0
dz:P348,Cells,GSM1163563|GSM1163564|GSM1163565,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163584|GSM1163585|GSM1163586,GPL6480,2.0
dz:P349,Cells,GSM1163563|GSM1163564|GSM1163565,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163587|GSM1163588|GSM1163589,GPL6480,2.0
dz:P340,Cells,GSM1163563|GSM1163564|GSM1163565,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163554|GSM1163555|GSM1163556,GPL6480,2.0
dz:P341,Cells,GSM1163563|GSM1163564|GSM1163565,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163557|GSM1163558|GSM1163559,GPL6480,2.0
dz:P342,Cells,GSM1163563|GSM1163564|GSM1163565,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163560|GSM1163561|GSM1163562,GPL6480,2.0
dz:P343,Cells,GSM1163563|GSM1163564|GSM1163565,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163566|GSM1163567|GSM1163568,GPL6480,2.0
dz:P344,Cells,GSM1163563|GSM1163564|GSM1163565,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163572|GSM1163573|GSM1163574,GPL6480,2.0
dz:P345,Cells,GSM1163563|GSM1163564|GSM1163565,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163575|GSM1163576|GSM1163577,GPL6480,2.0
dz:P346,Cells,GSM1163563|GSM1163564|GSM1163565,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163578|GSM1163579|GSM1163580,GPL6480,2.0
dz:P347,Cells,GSM1163563|GSM1163564|GSM1163565,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163581|GSM1163582|GSM1163583,GPL6480,2.0
dz:P331,Cells,GSM1163537|GSM1163538|GSM1163539,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163641|GSM1163642|GSM1163643,GPL6480,2.0
dz:P1417,Abdomen|Abdominal aorta structure|Arteries|Intracranial|Blood Vessel|Internal carotid artery structure|Circle of Willis|Body tissue|Vessel Positions|Structure of intracranial artery|Branch of|Entire middle cerebral artery,GSM170556|GSM170557|GSM170558|GSM170559|GSM170560|GSM170561|GSM170562,Aneurysm|Intracranial Aneurysm,GSE7471,human,GSM151657|GSM151658|GSM151659|GSM151660|GSM151661,GPL2507,2.0
dz:P1511,whole blood specimen|Blood|Body tissue,GSM1637674|GSM1637675|GSM1637676|GSM1637677,Communicable Diseases,GSE67059,human,GSM1637695|GSM1637714,"[GPL6947, GPL10558]",2.0
dz:P1513,whole blood specimen|Blood|Body tissue,GSM1637674|GSM1637675|GSM1637676|GSM1637677,Communicable Diseases,GSE67059,human,GSM1637708|GSM1637711,"[GPL6947, GPL10558]",2.0
dz:P2659,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983465|GSM983466,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983570|GSM983571|GSM983572|GSM983573,GPL6947,2.0
dz:P2658,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983465|GSM983466,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983562|GSM983563|GSM983564|GSM983565,GPL6947,2.0
dz:P2657,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983465|GSM983466,"Pneumonia, Bacterial|Influenza|Pneumonia",GSE40012,human,GSM983555|GSM983566|GSM983567|GSM983568|GSM983569,GPL6947,2.0
dz:P2656,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983465|GSM983466,Influenza|Pneumonia,GSE40012,human,GSM983547|GSM983548|GSM983549|GSM983550|GSM983575,GPL6947,2.0
dz:P2655,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983465|GSM983466,"Pneumonia, Bacterial|Influenza|Pneumonia",GSE40012,human,GSM983539|GSM983558|GSM983559|GSM983560|GSM983561,GPL6947,2.0
dz:P2654,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983465|GSM983466,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983534|GSM983535|GSM983536|GSM983538|GSM983556,GPL6947,2.0
dz:P2653,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983465|GSM983466,Influenza|Pneumonia,GSE40012,human,GSM983529|GSM983530|GSM983531|GSM983532|GSM983533,GPL6947,2.0
dz:P2652,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983465|GSM983466,Influenza|Pneumonia,GSE40012,human,GSM983524|GSM983525|GSM983526|GSM983527|GSM983528,GPL6947,2.0
dz:P2651,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983465|GSM983466,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983508|GSM983509,GPL6947,2.0
dz:P2650,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983465|GSM983466,Influenza|Pneumonia,GSE40012,human,GSM983497|GSM983498|GSM983499|GSM983500,GPL6947,2.0
dz:P2465,Cells|Peripheral blood mononuclear cell (cell),GSM844142|GSM844143|GSM844195|GSM844199,Communicable Diseases|Influenza,GSE34205,human,GSM844161|GSM844179,GPL570,2.0
dz:P1515,whole blood specimen|Blood|Body tissue,GSM1637674|GSM1637675|GSM1637676|GSM1637677,Communicable Diseases,GSE67059,human,GSM1637751|GSM1637753,"[GPL6947, GPL10558]",2.0
dz:P591,"Cultured Cell Line|Germ Cells|Ovary|Ovarian|Tumor cells, malignant|peritoneal|Malignant Epithelial Cell",GSM1499926|GSM1499927|GSM1499928|GSM1499932|GSM1499933|GSM1499934,Neoplasms|Ovarian Carcinoma|Ovarian Cystadenocarcinoma|Malignant neoplasm of ovary,GSE56973,human,GSM1499929|GSM1499930|GSM1499931,GPL570,2.0
dz:P590,"Cultured Cell Line|Germ Cells|Ovary|Ovarian|Tumor cells, malignant|peritoneal|Malignant Epithelial Cell",GSM1499926|GSM1499927|GSM1499928|GSM1499932|GSM1499933|GSM1499934,Neoplasms|Ovarian Carcinoma|Ovarian Cystadenocarcinoma|Malignant neoplasm of ovary,GSE56973,human,GSM1499923|GSM1499924|GSM1499925,GPL570,2.0
dz:P1517,whole blood specimen|Blood|Body tissue,GSM1637674|GSM1637675|GSM1637676|GSM1637677,Communicable Diseases,GSE67059,human,GSM1637788|GSM1637789,"[GPL6947, GPL10558]",2.0
dz:P2680,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983469|GSM983470,"Pneumonia, Bacterial|Influenza|Pneumonia",GSE40012,human,GSM983406|GSM983411|GSM983414|GSM983416|GSM983417,GPL6947,2.0
dz:P1659,Entire endometrium|Cells|Body tissue|Tissue specimen|Fresh Specimen,GSM2079479|GSM2079480|GSM2079481|GSM2079482,Endometriosis of uterus|Degenerative polyarthritis,GSE78851,human,GSM2079476|GSM2079478,GPL6244,2.0
dz:P1656,Blood|Nasopharynx|Body tissue|whole blood specimen,GSM2043644|GSM2043645|GSM2043646|GSM2043647,Myelofibrosis|Respiratory Syncytial Virus Infections,GSE77087,human,GSM2043714|GSM2043726,GPL10558,2.0
dz:P1654,Blood|Nasopharynx|Body tissue|whole blood specimen,GSM2043644|GSM2043645|GSM2043646|GSM2043647,Myelofibrosis|Respiratory Syncytial Virus Infections,GSE77087,human,GSM2043711|GSM2043719|GSM2043723,GPL10558,2.0
dz:P1655,Blood|Nasopharynx|Body tissue|whole blood specimen,GSM2043644|GSM2043645|GSM2043646|GSM2043647,Myelofibrosis|Respiratory Syncytial Virus Infections,GSE77087,human,GSM2043713|GSM2043716|GSM2043718|GSM2043724|GSM2043727|GSM2043728,GPL10558,2.0
dz:P1652,Blood|Nasopharynx|Body tissue|whole blood specimen,GSM2043644|GSM2043645|GSM2043646|GSM2043647,Myelofibrosis|Respiratory Syncytial Virus Infections,GSE77087,human,GSM2043664|GSM2043671|GSM2043673|GSM2043678,GPL10558,2.0
dz:P1653,Blood|Nasopharynx|Body tissue|whole blood specimen,GSM2043644|GSM2043645|GSM2043646|GSM2043647,Myelofibrosis|Respiratory Syncytial Virus Infections,GSE77087,human,GSM2043675|GSM2043691|GSM2043695,GPL10558,2.0
dz:P1650,Blood|Nasopharynx|Body tissue|whole blood specimen,GSM2043644|GSM2043645|GSM2043646|GSM2043647,Myelofibrosis|Respiratory Syncytial Virus Infections,GSE77087,human,GSM2043652|GSM2043654|GSM2043655|GSM2043657|GSM2043659|GSM2043666|GSM2043669|GSM2043672|GSM2043679|GSM2043680|GSM2043683|GSM2043686|GSM2043688|GSM2043693|GSM2043694|GSM2043696|GSM2043697|GSM2043698|GSM2043700|GSM2043702|GSM2043703|GSM2043705,GPL10558,2.0
dz:P1651,Blood|Nasopharynx|Body tissue|whole blood specimen,GSM2043644|GSM2043645|GSM2043646|GSM2043647,Myelofibrosis|Respiratory Syncytial Virus Infections,GSE77087,human,GSM2043656|GSM2043658|GSM2043660|GSM2043665|GSM2043677|GSM2043682|GSM2043684|GSM2043687|GSM2043690|GSM2043692|GSM2043699|GSM2043701|GSM2043704,GPL10558,2.0
dz:P2683,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983469|GSM983470,"Pneumonia, Bacterial|Influenza|Pneumonia",GSE40012,human,GSM983439|GSM983440|GSM983450|GSM983451|GSM983454,GPL6947,2.0
dz:P1949,Blood|whole blood specimen,GSM482916|GSM482918|GSM482921|GSM482922|GSM482923|GSM482924,"Dystonia Disorders|DYSTONIA 1, TORSION, AUTOSOMAL DOMINANT|Degenerative polyarthritis",GSE19419,human,GSM482874|GSM482877|GSM482878|GSM482879|GSM482881|GSM482882|GSM482883|GSM482884|GSM482886|GSM482888|GSM482889|GSM482891|GSM482892|GSM482893|GSM482894,GPL6244,2.0
dz:P2685,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983469|GSM983470,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983452|GSM983453,GPL6947,2.0
dz:P2686,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983469|GSM983470,"Pneumonia, Bacterial|Influenza|Pneumonia",GSE40012,human,GSM983495|GSM983551|GSM983552|GSM983553|GSM983554,GPL6947,2.0
dz:P106,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117098|GSM1117099|GSM1117100,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117110|GSM1117111|GSM1117112,"[GPL6887, GPL10558]",2.0
dz:P104,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117098|GSM1117099|GSM1117100,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117101|GSM1117102|GSM1117103,"[GPL6887, GPL10558]",2.0
dz:P105,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117098|GSM1117099|GSM1117100,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117104|GSM1117105|GSM1117106,"[GPL6887, GPL10558]",2.0
dz:P102,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117098|GSM1117099|GSM1117100,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117089|GSM1117090|GSM1117091,"[GPL6887, GPL10558]",2.0
dz:P103,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117098|GSM1117099|GSM1117100,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117095|GSM1117096|GSM1117097,"[GPL6887, GPL10558]",2.0
dz:P100,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117098|GSM1117099|GSM1117100,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117077|GSM1117078|GSM1117079,"[GPL6887, GPL10558]",2.0
dz:P108,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117098|GSM1117099|GSM1117100,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117126|GSM1117127|GSM1117128|GSM1117129,"[GPL6887, GPL10558]",2.0
dz:P109,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117098|GSM1117099|GSM1117100,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117130|GSM1117131|GSM1117132|GSM1117133,"[GPL6887, GPL10558]",2.0
dz:P1799,Peripheral blood mononuclear cell (cell)|B-Lymphocytes|Cells|Joints|peripheral blood|Cells [Chemical/Ingredient],GSM340206|GSM340218,"Polyarthritis|Arthritis, Juvenile Rheumatoid",GSE20307,human,GSM340322|GSM340327,GPL570,2.0
dz:P1798,Peripheral blood mononuclear cell (cell)|B-Lymphocytes|Cells|Joints|peripheral blood|Cells [Chemical/Ingredient],GSM340206|GSM340218,"Polyarthritis|Arthritis, Juvenile Rheumatoid",GSE20307,human,GSM340321|GSM340340,GPL570,2.0
dz:P1797,Peripheral blood mononuclear cell (cell)|B-Lymphocytes|Cells|Joints|peripheral blood|Cells [Chemical/Ingredient],GSM340206|GSM340218,"Undifferentiated inflammatory oligoarthritis|Arthritis, Juvenile Rheumatoid",GSE20307,human,GSM340293|GSM340296,GPL570,2.0
