disease_id,disease_name,disease_therapeutic_areas,drug_rank,drug_name_original,drug_id,drug_common_name,drug_target_class,drug_type,drug_mechanism_of_action,drug_synonyms
MONDO_0002050,mental depression,Nervous System|Psychiatric,37,raltitrexed,CHEMBL225071,RALTITREXED,Enzyme,Small molecule,Thymidylate synthase inhibitor,Raltitrexed|ZD-16|ZD-1694|ZD1694
MONDO_0002050,mental depression,Nervous System|Psychiatric,40,irinotecan,CHEMBL481,IRINOTECAN,Enzyme,Small molecule,DNA topoisomerase I inhibitor,Biotecan|Irinotecan|NSC-728073
MONDO_0002050,mental depression,Nervous System|Psychiatric,41,glasdegib,CHEMBL2043437,GLASDEGIB,Membrane receptor,Small molecule,Smoothened homolog antagonist,Glasdegib|PF-04449913|PF-4449913
MONDO_0002050,mental depression,Nervous System|Psychiatric,43,larotrectinib,CHEMBL3889654,LAROTRECTINIB,Enzyme,Small molecule,Neurotrophic tyrosine kinase receptor inhibitor,ARRY-470|BAY-2757556|BAY2757556|LOXO-101|Larotrectinib|Loxo-101
MONDO_0002050,mental depression,Nervous System|Psychiatric,48,amsacrine,CHEMBL43,AMSACRINE,Enzyme,Small molecule,DNA topoisomerase II inhibitor,Acridinylanisidide|Amekrin|Amsacrina|Amsacrine|Amsidil|Amsidine|CI-880|Lamasine|M-AMSA|NCI-249992|NSC-156303|NSC-249992|SN-11841|SN-21429
MONDO_0002050,mental depression,Nervous System|Psychiatric,49,larotrectinib sulfate,CHEMBL3989939,LAROTRECTINIB SULFATE,Enzyme,Small molecule,Neurotrophic tyrosine kinase receptor inhibitor,ARRY-470 SULFATE|LOXO-101 sulfate|Larotrectinib sulfate
MONDO_0002050,mental depression,Nervous System|Psychiatric,50,clofarabine,CHEMBL1750,CLOFARABINE,Enzyme,Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,Clofarabina|Clofarabine|Clolar|NSC-759857
MONDO_0002050,mental depression,Nervous System|Psychiatric,51,docetaxel trihydrate,CHEMBL3545252,DOCETAXEL,Structural protein,Small molecule,Tubulin inhibitor,Docetaxel|Docetaxel (as trihydrate)|Docetaxel hydrate|Docetaxel trihydrate|RP 56976|RP-56976|XRP6976
MONDO_0002050,mental depression,Nervous System|Psychiatric,52,vemurafenib,CHEMBL1229517,VEMURAFENIB,Unclassified protein|Enzyme,Small molecule,Serine/threonine-protein kinase B-raf inhibitor,PLX-4032|PLX4032|RG 7204|RG-7204|RO 5185426|RO-51-85426|RO-5185426|Vemurafenib
MONDO_0002050,mental depression,Nervous System|Psychiatric,54,indacaterol maleate,CHEMBL1789842,INDACATEROL MALEATE,Membrane receptor,Small molecule,Beta-2 adrenergic receptor agonist,Indacaterol (as maleate)|Indacaterol maleate|Indacterol maleate|QAB-149-AFA|QAB149-AFA
MONDO_0002050,mental depression,Nervous System|Psychiatric,55,adagrasib,CHEMBL4594350,ADAGRASIB,Enzyme|Unclassified protein,Small molecule,GTPase KRas inhibitor,Adagrasib|Kras g12c inhibitor mrtx849|Krazati|MRTX-849|MRTX849|Mrtx-849|Mrtx849
MONDO_0002050,mental depression,Nervous System|Psychiatric,56,erdafitinib,CHEMBL3545376,ERDAFITINIB,Enzyme|Unclassified protein,Small molecule,Fibroblast growth factor receptor inhibitor,Erdafitinib|JNJ-42756493|Jnj-42756493
MONDO_0002050,mental depression,Nervous System|Psychiatric,57,gemcitabine,CHEMBL888,GEMCITABINE,Enzyme,Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,Gemcitabina|Gemcitabine|Gemzar|LY-188011|LY188011|NSC-613327
MONDO_0002050,mental depression,Nervous System|Psychiatric,58,bay1125976,CHEMBL4751394,BAY-1125976,Enzyme|Other cytosolic protein,Small molecule,Serine/threonine-protein kinase AKT inhibitor,BAY-1125976|BAY1125976|Bay 1125976|Bay-1125976
MONDO_0002050,mental depression,Nervous System|Psychiatric,59,ipatasertib,CHEMBL2177390,IPATASERTIB,Enzyme,Small molecule,Serine/threonine-protein kinase AKT inhibitor,GDC-0068|Ipatasertib|RG-7440|RG7440|Rg-7440
MONDO_0002050,mental depression,Nervous System|Psychiatric,60,alpelisib,CHEMBL2396661,ALPELISIB,Enzyme,Small molecule,PI3-kinase p110-alpha subunit inhibitor,Alpelisib|BYL-719|BYL719|Byl-719|NVP-BYL719|Vijoice
MONDO_0002050,mental depression,Nervous System|Psychiatric,61,pemigatinib,CHEMBL4297522,PEMIGATINIB,Enzyme|Unclassified protein,Small molecule,Fibroblast growth factor receptor 2 inhibitor,Fgfr inhibitor incb054828|INCB054828|Incb-054828|Incb054828|Pemigatinib
MONDO_0002050,mental depression,Nervous System|Psychiatric,62,fluvoxamine,CHEMBL814,FLUVOXAMINE,Transporter,Small molecule,Serotonin transporter inhibitor,Fluvoxamina|Fluvoxamine|N06AB08
MONDO_0002050,mental depression,Nervous System|Psychiatric,63,ralimetinib dimesylate,CHEMBL2364626,RALIMETINIB,Unclassified protein|Enzyme,Small molecule,MAP kinase p38 alpha inhibitor,LSN-2322600 FREE BASE|LSN2322600 FREE BASE|LY-2228820|LY2228820|LY22288220|Ly-2228820|Ralimetinib
MONDO_0002050,mental depression,Nervous System|Psychiatric,64,adenine,CHEMBL477,ADENOSINE,Membrane receptor,Small molecule,Adenosine receptor agonist,9-.beta.-d-ribofuranosyladenine|Adenosine|NSC-7652|SR 96225|SR-96225
MONDO_0002050,mental depression,Nervous System|Psychiatric,65,abemaciclib,CHEMBL3301610,ABEMACICLIB,Other nuclear protein|Enzyme|Other cytosolic protein,Small molecule,Cyclin-dependent kinase 6 inhibitor,Abemaciclib|LY-2835219|LY2835219|Ly-2835219
MONDO_0002050,mental depression,Nervous System|Psychiatric,67,gsk1059615,CHEMBL3544966,GSK-1059615,Enzyme,Small molecule,PI3-kinase class I inhibitor,GSK-615|GSK1059615|GSK615|Gsk-1059615
MONDO_0002050,mental depression,Nervous System|Psychiatric,72,finasteride,CHEMBL710,FINASTERIDE,Enzyme,Small molecule,Steroid 5-alpha-reductase 2 inhibitor,Finasterida|Finasteride|MK-906|NSC-741485|NSC-759318
MONDO_0002050,mental depression,Nervous System|Psychiatric,73,rosiglitazone,CHEMBL121,ROSIGLITAZONE,Transcription factor|Epigenetic regulator,Small molecule,Peroxisome proliferator-activated receptor gamma agonist,Avandamet|Avandaryl|Avandia|BRL-49653|Gaudil|NSC-758698|Rezult|Rosiglitazona|Rosiglitazone|Rosiglizole|Rosvel|TDZ-01
MONDO_0002050,mental depression,Nervous System|Psychiatric,74,retinoic acid,CHEMBL38,TRETINOIN,Transcription factor,Small molecule,Retinoic acid receptor agonist,Aberel|All-trans retinoic acid|All-trans-retinoic acid|Eudyna|Kerlocal|NSC-122758|Oristar rna|Retin a|Retinoic acid|Tretinoin|Tretinoina|Tretinoine
MONDO_0002050,mental depression,Nervous System|Psychiatric,76,mitoxantrone dihydrochloride,CHEMBL1417019,MITOXANTRONE HYDROCHLORIDE,Enzyme,Small molecule,DNA topoisomerase II alpha inhibitor,"CL 232,315|CL-232315|Mitoxantrone Dihcl|Mitoxantrone Dihydrochloride|Mitoxantrone dihydrochloride|Mitoxantrone hcl|Mitoxantrone hydrochloride|Mitozantrone|NSC-301739"
MONDO_0002050,mental depression,Nervous System|Psychiatric,77,pexidartinib hydrochloride,CHEMBL3989973,PEXIDARTINIB HYDROCHLORIDE,Unclassified protein|Enzyme,Small molecule,Tyrosine-protein kinase receptor FLT3 inhibitor,FP-113|PLX-3397 HCL|PLX3397 HCl|Pexidartinib hydrochloride
MONDO_0002050,mental depression,Nervous System|Psychiatric,78,capmatinib,CHEMBL3188267,CAPMATINIB,Enzyme,Small molecule,Hepatocyte growth factor receptor inhibitor,Capmatinib|INC-280|INC280|INCB-28060|INCB-28060 FREE BASE|Incb-28060|NVP-INC280|NVP-INC280-NX|NYP-INC280-NX
MONDO_0002050,mental depression,Nervous System|Psychiatric,79,palbociclib,CHEMBL189963,PALBOCICLIB,Other nuclear protein|Enzyme|Other cytosolic protein,Small molecule,CDK6/cyclin D1 inhibitor,PD-0332991|Palbociclib
MONDO_0002050,mental depression,Nervous System|Psychiatric,80,hydroxyurea,CHEMBL467,HYDROXYUREA,Enzyme,Small molecule,Ribonucleoside-diphosphate reductase RR1 inhibitor,Hidroxicarbamida|Hydroxycarbamide|Hydroxyurea|NSC-32065|SQ 1089|SQ-1089
MONDO_0002050,mental depression,Nervous System|Psychiatric,84,vinblastine sulfate,CHEMBL378544,VINBLASTINE SULFATE,Structural protein,Small molecule,Tubulin inhibitor,29060-LE|29060LE|Alkaban-aq|NSC-49842|Vinblastine sulfate|Vinblastine sulphate|Vinblastini sulfas|Vincaleukoblastine sulfate|Vlb monosulfate
MONDO_0002050,mental depression,Nervous System|Psychiatric,85,rucaparib phosphate,CHEMBL1173055,RUCAPARIB,Enzyme,Small molecule,"PARP 1, 2 and 3 inhibitor",AG-014699|AG-14447|Rucaparib
MONDO_0002050,mental depression,Nervous System|Psychiatric,87,tofacitinib citrate,CHEMBL2103743,TOFACITINIB CITRATE,Enzyme,Small molecule,Janus Kinase (JAK) inhibitor,"CP-690,550-10|CP-690550-10|Cp-690550 citrate|Tasocitinib monocitrate|Tofacitinib citrate|Tofacitinib monocitrate"
MONDO_0002050,mental depression,Nervous System|Psychiatric,89,binimetinib,CHEMBL3187723,BINIMETINIB,Enzyme,Small molecule,Dual specificity mitogen-activated protein kinase kinase 2 inhibitor,ARRY 438162|ARRY-162|ARRY-438162|Binimetinib|MEK-162|MEK162|Mek-162|NVP-MEK162
MONDO_0002050,mental depression,Nervous System|Psychiatric,90,cytarabine hydrochloride,CHEMBL803,CYTARABINE,Enzyme,Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,"Ara-c|Ara-cytidine|Arabinocytosine|Arabinosyl cytosine|Aracytidine|Aracytin|Aracytine|Citarabina|Cytarabine|Cytarabine liposome|Cytarabinoside|Cytarabinum|NSC-287459|Spongocytidine|U 19920a|U-19,920|U-19920"
MONDO_0002050,mental depression,Nervous System|Psychiatric,92,clonidine hydrochloride,CHEMBL1705,CLONIDINE HYDROCHLORIDE,Membrane receptor,Small molecule,Adrenergic receptor alpha-2 agonist,Clonidine hcl|Clonidine hydrochloride|Dichloranilino imidazolin|NSC-756699|ST-155
MONDO_0002050,mental depression,Nervous System|Psychiatric,93,loperamide hydrochloride,CHEMBL1707,LOPERAMIDE HYDROCHLORIDE,Membrane receptor,Small molecule,Mu opioid receptor agonist,"Loperamide hcl|Loperamide hydrochloride|Loperamidi hydrochloridum|NSC-696356|R 18,553|R-18553"
MONDO_0002050,mental depression,Nervous System|Psychiatric,95,paclitaxel,CHEMBL428647,PACLITAXEL,Structural protein,Small molecule,Tubulin inhibitor,(-)-paclitaxel|ABI-007|ABI-007 COMPONENT PACLITAXEL|BMS 181339-01|BMS-181339-01|Capxol|Cyclopax|DHP 107|DHP-107|Ebetaxel|Empac|Endotag 1|Genaxol|Genetaxyl|Genexol|Genexol-pm|Intaxel|Lep-etu|MBT 0206|MBT-0206|Mitotax|NK 105|NK-105|NSC-125973|Oncogel|Onxal|Onxol|Pacliex|Paclitaxel|Paclitaxel (taxus canadensis)|Paclitaxol|Plaxicel|QW-8184|Taxalbin|Taxol|Taxol a|Taxus|Taxus liberte|Taxus stent|Tocosol paclitaxel|Yewtaxan
MONDO_0002050,mental depression,Nervous System|Psychiatric,96,imiquimod maleate,CHEMBL1282,IMIQUIMOD,Membrane receptor,Small molecule,Toll-like receptor 7 agonist,Aldara|Imiquimod|NSC-369100|NSC-759651|R-837|S-26308|S26308|Tmx-101
MONDO_0002050,mental depression,Nervous System|Psychiatric,97,trametinib,CHEMBL2103875,TRAMETINIB,Unclassified protein|Enzyme,Small molecule,Dual specificity mitogen-activated protein kinase kinase; MEK1/2 inhibitor,GSK-1120212|GSK1120212|JTP 74057|JTP-74057|TMT-212|TMT212|Tmt212|Trametinib
MONDO_0002050,mental depression,Nervous System|Psychiatric,98,sulfatinib,CHEMBL4297190,SURUFATINIB,Enzyme,Small molecule,Vascular endothelial growth factor receptor inhibitor,HMPL-012|Hmpl-012|Sulfatinib|Surufatinib
MONDO_0002050,mental depression,Nervous System|Psychiatric,99,crizotinib,CHEMBL601719,CRIZOTINIB,Enzyme,Small molecule,Hepatocyte growth factor receptor inhibitor,Crizotinib|NSC-756645|PF-02341066|PF-2341066|Pf-2341066
MONDO_0002050,mental depression,Nervous System|Psychiatric,100,edoxaban tosylate monohydrate,CHEMBL1269025,EDOXABAN,Enzyme|Secreted protein,Small molecule,Coagulation factor X inhibitor,DU-176|Edoxaban
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,4,temuterkib,CHEMBL4650285,TEMUTERKIB,Enzyme,Small molecule,Mitogen-activated protein kinase; ERK1/ERK2 inhibitor,LY-3214996|LY3214996|Ly 3214996|Ly3214996|Temuterkib
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,6,adenosine,CHEMBL477,ADENOSINE,Membrane receptor,Small molecule,Adenosine receptor agonist,9-.beta.-d-ribofuranosyladenine|Adenosine|NSC-7652|SR 96225|SR-96225
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,8,drospirenone,CHEMBL1509,DROSPIRENONE,Transcription factor,Small molecule,Progesterone receptor agonist,Drospirenona|Drospirenone|NSC-760103|ZK 30595|ZK-30595
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,9,encorafenib,CHEMBL3301612,ENCORAFENIB,Unclassified protein|Enzyme,Small molecule,Serine/threonine-protein kinase B-raf inhibitor,Encorafenib|Lgx-818|Lgx818|NVP-LGX-818-NXA|NVP-LGX818|NVP-LGX818-NXA
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,12,vilanterol,CHEMBL1198857,VILANTEROL,Membrane receptor,Small molecule,Beta-2 adrenergic receptor agonist,GW-642444|GW-642444X|GW642444|GW642444X|Vilanterol
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,13,ritonavir,CHEMBL163,RITONAVIR,Enzyme,Small molecule,Cytochrome P450 3A inhibitor,A-84538|ABBOTT-84538|ABT-538|Empetus|NSC-693184|Norvir|Ritomune|Ritonavir|Ritonavir related compounds mixture|Ritonavirum|Ritovir|Viekirax|Viriton
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,16,doxorubicin hydrochloride,CHEMBL359744,DOXORUBICIN HYDROCHLORIDE,Enzyme,Small molecule,DNA topoisomerase II alpha inhibitor,"Adriablastina cs|Adriamycin, hydrochloride|Doxorubicin HCl|Doxorubicin citrate|Doxorubicin citric acid salt|Doxorubicin hcl|Doxorubicin hydrochloride|Doxorubicin liposomal complex of the hydrochloride|Doxorubicini hydrochloridum|Hydroxydaunomycin hydrochloride|Liposomal doxorubicin hydrochloride"
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,17,pemetrexed,CHEMBL225072,PEMETREXED,Enzyme,Small molecule,GAR transformylase inhibitor,LY-2315|LY-231514|LY231514|NSC-698037|Pemetrexed
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,18,selinexor,CHEMBL3545185,SELINEXOR,Unclassified protein,Small molecule,Exportin-1 inhibitor,KPT-330|Selinexor
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,19,anastrozole,CHEMBL1399,ANASTROZOLE,Enzyme,Small molecule,Cytochrome P450 19A1 inhibitor,Anastrozol|Anastrozole|Arimidex|ICI D1033|ICI-D1033|NSC-719344|NSC-759855|Rvg-106400|ZD-1033|ZD1033
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,20,abiraterone acetate,CHEMBL271227,ABIRATERONE ACETATE,Enzyme,Small molecule,Cytochrome P450 17A1 inhibitor,Abiraterone acetate|CB-7630|CB7630|NSC-748121|NSC-749227
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,21,citalopram hydrobromide,CHEMBL1200781,CITALOPRAM HYDROBROMIDE,Transporter,Small molecule,Serotonin transporter inhibitor,Citalopram (as hydrobromide)|Citalopram hbr|Citalopram hydrobromide|LU 10-171-B|LU-10-171-B|NSC-758684
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,23,levobupivacaine hydrochloride,CHEMBL1200749,LEVOBUPIVACAINE HYDROCHLORIDE,Ion channel,Small molecule,Sodium channel protein type IV alpha subunit blocker,Bupivacaine (-)-form hydrochloride|CHIROCAINE|Levobupivacaine hcl|Levobupivacaine hydrochloride
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,27,riluzole hydrochloride,CHEMBL744,RILUZOLE,Ion channel,Small molecule,Sodium channel alpha subunit blocker,BHV-0223|NSC-753433|NSC-759823|RP 54274|RP-54274|Riluzol|Riluzole|Tiglutik
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,29,gefitinib,CHEMBL939,GEFITINIB,Enzyme,Small molecule,Epidermal growth factor receptor erbB1 inhibitor,Gefitinib|Iressa|NSC-759856|ZD-1839|ZD1839
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,30,naproxen,CHEMBL154,NAPROXEN,Enzyme,Small molecule,Cyclooxygenase inhibitor,Aleve|Anaprox|NSC-750183|NSC-757239|Naprelan|Naproxen|Naproxene|Naproxeno|PN400 COMPONENT NAPROXEN|RS-3540
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,31,entrectinib,CHEMBL1983268,ENTRECTINIB,Enzyme,Small molecule,Neurotrophic tyrosine kinase receptor inhibitor,Entrectinib|NMS-E628|RXDX-101|Rxdx-101
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,32,gemfibrozil,CHEMBL457,GEMFIBROZIL,Transcription factor,Small molecule,Peroxisome proliferator-activated receptor alpha agonist,CI-719|Gemfibrozil|Gemfibrozilo|NSC-757024
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,33,benztropine mesylate,CHEMBL1200383,BENZTROPINE MESYLATE,Membrane receptor,Small molecule,Muscarinic acetylcholine receptor M1 antagonist,Benzatropine mesilate|Benztropine mesilate|Benztropine mesylate|Benztropine methanesulfonate|NSC-169913
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,35,raltitrexed,CHEMBL225071,RALTITREXED,Enzyme,Small molecule,Thymidylate synthase inhibitor,Raltitrexed|ZD-16|ZD-1694|ZD1694
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,37,ly2090314,CHEMBL362558,LY-2090314,Enzyme,Small molecule,Glycogen synthase kinase-3 alpha inhibitor,LY-2090314|LY2090314|Ly 2090314|Ly-2090314
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,39,belinostat,CHEMBL408513,BELINOSTAT,Epigenetic regulator,Small molecule,Histone deacetylase inhibitor,Belinostat|NSC-726630|NSC726630|PX-105684|PXD-101|PXD101
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,40,larotrectinib,CHEMBL3889654,LAROTRECTINIB,Enzyme,Small molecule,Neurotrophic tyrosine kinase receptor inhibitor,ARRY-470|BAY-2757556|BAY2757556|LOXO-101|Larotrectinib|Loxo-101
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,43,amsacrine,CHEMBL43,AMSACRINE,Enzyme,Small molecule,DNA topoisomerase II inhibitor,Acridinylanisidide|Amekrin|Amsacrina|Amsacrine|Amsidil|Amsidine|CI-880|Lamasine|M-AMSA|NCI-249992|NSC-156303|NSC-249992|SN-11841|SN-21429
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,44,elimusertib hydrochloride,CHEMBL4647810,ELIMUSERTIB,Enzyme,Small molecule,Serine-protein kinase ATR inhibitor,BAY-1895344|Elimusertib
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,45,larotrectinib sulfate,CHEMBL3989939,LAROTRECTINIB SULFATE,Enzyme,Small molecule,Neurotrophic tyrosine kinase receptor inhibitor,ARRY-470 SULFATE|LOXO-101 sulfate|Larotrectinib sulfate
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,46,clofarabine,CHEMBL1750,CLOFARABINE,Enzyme,Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,Clofarabina|Clofarabine|Clolar|NSC-759857
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,47,vemurafenib,CHEMBL1229517,VEMURAFENIB,Unclassified protein|Enzyme,Small molecule,Serine/threonine-protein kinase B-raf inhibitor,PLX-4032|PLX4032|RG 7204|RG-7204|RO 5185426|RO-51-85426|RO-5185426|Vemurafenib
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,49,indacaterol maleate,CHEMBL1789842,INDACATEROL MALEATE,Membrane receptor,Small molecule,Beta-2 adrenergic receptor agonist,Indacaterol (as maleate)|Indacaterol maleate|Indacterol maleate|QAB-149-AFA|QAB149-AFA
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,50,adagrasib,CHEMBL4594350,ADAGRASIB,Enzyme|Unclassified protein,Small molecule,GTPase KRas inhibitor,Adagrasib|Kras g12c inhibitor mrtx849|Krazati|MRTX-849|MRTX849|Mrtx-849|Mrtx849
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,52,erdafitinib,CHEMBL3545376,ERDAFITINIB,Enzyme|Unclassified protein,Small molecule,Fibroblast growth factor receptor inhibitor,Erdafitinib|JNJ-42756493|Jnj-42756493
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,53,gemcitabine,CHEMBL888,GEMCITABINE,Enzyme,Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,Gemcitabina|Gemcitabine|Gemzar|LY-188011|LY188011|NSC-613327
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,54,ly2584702 tosylate salt,CHEMBL3545076,LY-2584702,Enzyme,Small molecule,Ribosomal protein S6 kinase 1 inhibitor,LY 2584702|LY2584702|Ly-2584702
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,55,lidocaine hydrochloride,CHEMBL1200409,LIDOCAINE HYDROCHLORIDE,Ion channel,Small molecule,Sodium channel alpha subunit blocker,Anhydrous lidocaine hydrochloride|Lidocaine hcl|Lidocaine hydrochloride|Lidocaine hydrochloride anhydrous|Lidocaine hydrochloride monohydrate|Lidocaine hydrochloride usp|Lidocaini hydrochloridum|Lignocaine (as hydrochloride)|Lignocaine hydrochloride|NSC-757420|Xylocaine hydrochloride
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,56,bay1125976,CHEMBL4751394,BAY-1125976,Enzyme|Other cytosolic protein,Small molecule,Serine/threonine-protein kinase AKT inhibitor,BAY-1125976|BAY1125976|Bay 1125976|Bay-1125976
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,57,tolcapone,CHEMBL1324,TOLCAPONE,Enzyme,Small molecule,Catechol O-methyltransferase inhibitor,RO 40-7592|RO-40-7592|RO-407592|Tolcapona|Tolcapone
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,58,ipatasertib,CHEMBL2177390,IPATASERTIB,Enzyme,Small molecule,Serine/threonine-protein kinase AKT inhibitor,GDC-0068|Ipatasertib|RG-7440|RG7440|Rg-7440
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,59,terfenadine,CHEMBL17157,TERFENADINE,Membrane receptor,Small molecule,Histamine H1 receptor antagonist,NSC-665802|NSC-758627|RMI 9918|RMI-9918|Terfenadina|Terfenadine
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,60,alpelisib,CHEMBL2396661,ALPELISIB,Enzyme,Small molecule,PI3-kinase p110-alpha subunit inhibitor,Alpelisib|BYL-719|BYL719|Byl-719|NVP-BYL719|Vijoice
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,61,pemigatinib,CHEMBL4297522,PEMIGATINIB,Enzyme|Unclassified protein,Small molecule,Fibroblast growth factor receptor 2 inhibitor,Fgfr inhibitor incb054828|INCB054828|Incb-054828|Incb054828|Pemigatinib
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,62,rapamycin,CHEMBL413,SIROLIMUS,Enzyme|Ion channel,Small molecule,FK506-binding protein 1A inhibitor,AY-22989|Fyarro|Hyftor|L04AA10|NSC-226080|Npc-12g|Rapalimus|Rapamycin|SM-88 COMPONENT SIROLIMUS|Sirolimus|WY-090217
