disease_id,disease_name,drug_id,drug_common_name,drug_target_class,drug_synonyms,drug_type,drug_mechanism_of_action,disease_therapeutic_areas
0,JRA - Juvenile rheumatoid arthritis,CHEMBL34259,METHOTREXATE,Enzyme,"(r)-methotrexate|ADX-2191|Abitrexate|Amethopterin|CL 14377|CL-14377|D-amethopterin|D-methotrexate|EMT-25299|Folex|Jylamvo|Methotrexate|Methotrexate, (r)-|Methotrexate, d-|Methotrexatum|Methylaminopterin|Metotrexato|Mexate|Mexate-AQ|NSC-740|R-9985|R-methotrexate|TCMDC-123832|TCMDC-125488|TCMDC-125858|Trexall",Small molecule,Dihydrofolate reductase inhibitor,
0,JRA - Juvenile rheumatoid arthritis,CHEMBL2103743,TOFACITINIB CITRATE,Enzyme,"CP-690,550-10|CP-690550-10|Cp-690550 citrate|Tasocitinib monocitrate|Tofacitinib citrate|Tofacitinib monocitrate",Small molecule,Janus Kinase (JAK) inhibitor,
0,JRA - Juvenile rheumatoid arthritis,CHEMBL25,ASPIRIN,Enzyme,"Acetyl salicylate|Acetylsalicylic Acid|Acetylsalicylic acid|Acetylsalicylic acid (who-ip)|Acetylsalicylicum acidum|Acidum acetylsalicylicum|Acidum acetylsalicylicum (who-ip)|Aspirin|BAY1019036|Benzoic acid, 2-(acetyloxy)-|NSC-27223|NSC-406186",Small molecule,Cyclooxygenase inhibitor,
0,JRA - Juvenile rheumatoid arthritis,CHEMBL4071161,TIRABRUTINIB,Enzyme|Unclassified protein,GS-4059|Gs-4059|ONO-4059|ONO-4059(FREE BASE)|Ono-4059|Tirabrutinib,Small molecule,Tyrosine-protein kinase BTK inhibitor,
0,JRA - Juvenile rheumatoid arthritis,CHEMBL599,MELOXICAM,Enzyme,Acticam|Contacera|Coxicam|Emdocam|Flexicam|Inflacam|Loxicom|Melfax|Melosus|Melovem|Meloxicam|Meloxidolor|Meloxidyl|Meloxivet|Meloxoral|Metacam|Movatec|N-1539|N1539|Recocam|Revitacam|Rheumocam|UH-AC 62XX|UH-AC-62 XX|UHAC-62XX,Small molecule,Cyclooxygenase-2 inhibitor,
0,JRA - Juvenile rheumatoid arthritis,CHEMBL3989516,FOSTAMATINIB DISODIUM,Enzyme,Fostamatinib disodium|Fostamatinib disodium hexahydrate|Fostamatinib disodium salt hexahydrate|Fostamatinib sodium hydrate|R-788 SODIUM|R-788 SODIUM HYDRATE|R-935788 SODIUM|R-935788 SODIUM HYDRATE|R788 SODIUM|R788 SODIUM HYDRATE|R935788 SODIUM|R935788 SODIUM HYDRATE,Small molecule,Tyrosine-protein kinase SYK inhibitor,
0,JRA - Juvenile rheumatoid arthritis,CHEMBL1159650,CLOBETASOL PROPIONATE,Transcription factor,CCI 4725|CCI-4725|Clobecort amex|Clobetasol|Clobetasol 17-propionate|Clobetasol propionate|Dovate|GR 2/925|NSC-758634|Psorex,Small molecule,Glucocorticoid receptor agonist,
EFO_0000702,lung small cell carcinoma,CHEMBL359744,DOXORUBICIN HYDROCHLORIDE,Enzyme,"Adriablastina cs|Adriamycin, hydrochloride|Doxorubicin HCl|Doxorubicin citrate|Doxorubicin citric acid salt|Doxorubicin hcl|Doxorubicin hydrochloride|Doxorubicin liposomal complex of the hydrochloride|Doxorubicini hydrochloridum|Hydroxydaunomycin hydrochloride|Liposomal doxorubicin hydrochloride",Small molecule,DNA topoisomerase II alpha inhibitor,Genetic/Congenital|Endocrine System|Respiratory|Cancer/Tumor
EFO_0000702,lung small cell carcinoma,CHEMBL225072,PEMETREXED,Enzyme,LY-2315|LY-231514|LY231514|NSC-698037|Pemetrexed,Small molecule,GAR transformylase inhibitor,Genetic/Congenital|Endocrine System|Respiratory|Cancer/Tumor
EFO_0000702,lung small cell carcinoma,CHEMBL409,BICALUTAMIDE,Transcription factor,"Bicalutamida|Bicalutamide|Casodex|ICI 176,334|ICI-176334|ICI176,334-1|NSC-759816",Small molecule,Androgen Receptor antagonist,Genetic/Congenital|Endocrine System|Respiratory|Cancer/Tumor
EFO_0000702,lung small cell carcinoma,CHEMBL481,IRINOTECAN,Enzyme,Biotecan|Irinotecan|NSC-728073,Small molecule,DNA topoisomerase I inhibitor,Genetic/Congenital|Endocrine System|Respiratory|Cancer/Tumor
EFO_0000702,lung small cell carcinoma,CHEMBL3545252,DOCETAXEL,Structural protein,Docetaxel|Docetaxel (as trihydrate)|Docetaxel hydrate|Docetaxel trihydrate|RP 56976|RP-56976|XRP6976,Small molecule,Tubulin inhibitor,Genetic/Congenital|Endocrine System|Respiratory|Cancer/Tumor
EFO_0000702,lung small cell carcinoma,CHEMBL467,HYDROXYUREA,Enzyme,Hidroxicarbamida|Hydroxycarbamide|Hydroxyurea|NSC-32065|SQ 1089|SQ-1089,Small molecule,Ribonucleoside-diphosphate reductase RR1 inhibitor,Genetic/Congenital|Endocrine System|Respiratory|Cancer/Tumor
EFO_0000702,lung small cell carcinoma,CHEMBL601719,CRIZOTINIB,Enzyme,Crizotinib|NSC-756645|PF-02341066|PF-2341066|Pf-2341066,Small molecule,Hepatocyte growth factor receptor inhibitor,Genetic/Congenital|Endocrine System|Respiratory|Cancer/Tumor
EFO_0000702,lung small cell carcinoma,CHEMBL4297190,SURUFATINIB,Enzyme,HMPL-012|Hmpl-012|Sulfatinib|Surufatinib,Small molecule,Vascular endothelial growth factor receptor inhibitor,Genetic/Congenital|Endocrine System|Respiratory|Cancer/Tumor
EFO_0000702,lung small cell carcinoma,CHEMBL553,ERLOTINIB,Enzyme,"CP-358,774|CP-358774|CP-35877401|Erlotinib|OSI-774|R-1415|RG-1415|Ro-508231",Small molecule,Epidermal growth factor receptor erbB1 inhibitor,Genetic/Congenital|Endocrine System|Respiratory|Cancer/Tumor
EFO_0000702,lung small cell carcinoma,CHEMBL90555,VINCRISTINE,Structural protein,"22-oxovincaleukoblastine|Leucristine|Leurocristine|Oncotcs|Tecnocris|Vincaleukoblastine, 22-oxo-|Vincristin|Vincristina|Vincristine|Vinkristin",Small molecule,Tubulin inhibitor,Genetic/Congenital|Endocrine System|Respiratory|Cancer/Tumor
EFO_0003872,colitis,CHEMBL3301607,FILGOTINIB,Enzyme,Filgotinib|G-146034|G146034|GLPG0634|GS-6034 FREE BASE|Glpg-0634,Small molecule,Tyrosine-protein kinase TYK2 inhibitor,Gastrointestinal|Genetic/Congenital|Immune System
EFO_0003872,colitis,CHEMBL34259,METHOTREXATE,Enzyme,"(r)-methotrexate|ADX-2191|Abitrexate|Amethopterin|CL 14377|CL-14377|D-amethopterin|D-methotrexate|EMT-25299|Folex|Jylamvo|Methotrexate|Methotrexate, (r)-|Methotrexate, d-|Methotrexatum|Methylaminopterin|Metotrexato|Mexate|Mexate-AQ|NSC-740|R-9985|R-methotrexate|TCMDC-123832|TCMDC-125488|TCMDC-125858|Trexall",Small molecule,Dihydrofolate reductase inhibitor,Gastrointestinal|Genetic/Congenital|Immune System
EFO_0003872,colitis,CHEMBL1370,BUDESONIDE,Transcription factor,Budesonida|Budesonide|MAP-0010|MAP0010|NSC-757788|R01AD05|S-1320,Small molecule,Glucocorticoid receptor agonist,Gastrointestinal|Genetic/Congenital|Immune System
EFO_0003872,colitis,CHEMBL121,ROSIGLITAZONE,Transcription factor|Epigenetic regulator,Avandamet|Avandaryl|Avandia|BRL-49653|Gaudil|NSC-758698|Rezult|Rosiglitazona|Rosiglitazone|Rosiglizole|Rosvel|TDZ-01,Small molecule,Peroxisome proliferator-activated receptor gamma agonist,Gastrointestinal|Genetic/Congenital|Immune System
EFO_0003872,colitis,CHEMBL25,ASPIRIN,Enzyme,"Acetyl salicylate|Acetylsalicylic Acid|Acetylsalicylic acid|Acetylsalicylic acid (who-ip)|Acetylsalicylicum acidum|Acidum acetylsalicylicum|Acidum acetylsalicylicum (who-ip)|Aspirin|BAY1019036|Benzoic acid, 2-(acetyloxy)-|NSC-27223|NSC-406186",Small molecule,Cyclooxygenase inhibitor,Gastrointestinal|Genetic/Congenital|Immune System
EFO_0003872,colitis,CHEMBL1201346,BALSALAZIDE,Transcription factor|Epigenetic regulator,Balsalazida|Balsalazide,Small molecule,Peroxisome proliferator-activated receptor gamma agonist,Gastrointestinal|Genetic/Congenital|Immune System
EFO_0003872,colitis,CHEMBL1200699,DOXYCYCLINE,Enzyme,Doxiciclina|Doxirobe|Doxycycline|Doxycycline monohydrate|Doxylin|GS-3065|Supracyclin|Xyrosa,Small molecule,Matrix metalloproteinase 8 inhibitor,Gastrointestinal|Genetic/Congenital|Immune System
EFO_0003872,colitis,CHEMBL1503,OMEPRAZOLE,Transporter,H 168/68|H-168/68|NSC-751450|NSC-759192|Omeprazol|Omeprazole,Small molecule,Potassium-transporting ATPase inhibitor,Gastrointestinal|Genetic/Congenital|Immune System
EFO_0003872,colitis,CHEMBL1467,ALLOPURINOL,Enzyme,Allopurinol|Allopurinolum|Alopurinol|BW 56-158|BW-56-158|NSC-101655|NSC-1390|Suspendol|Takanarumin,Small molecule,Xanthine dehydrogenase inhibitor,Gastrointestinal|Genetic/Congenital|Immune System
EFO_0003872,colitis,CHEMBL384467,DEXAMETHASONE,Transcription factor,Decadron-LA|Dexacen-4|Dexacort|Dexair|Dexametasona|Dexamethasone|Dexamethasone metasulfobenzoate sodium|Dexamethasone palmitate|Dexamethasone valerate|Dexycu|Fluormethylprednisolone|ISV-305|Mymethasone|NSC-34521|Neodecadron|OTO-104,Small molecule,Glucocorticoid receptor agonist,Gastrointestinal|Genetic/Congenital|Immune System
EFO_0003872,colitis,CHEMBL221959,TOFACITINIB,Enzyme,"550|CP 690550|CP- 690 550|CP-690|CP-690,550|CP-690,550 FREE BASE|CP-690-550|CP-690550|CP-690550 FREE BASE|CP690,550|CP690550|Cp-690 free base|Tofacitinib",Small molecule,Janus Kinase (JAK) inhibitor,Gastrointestinal|Genetic/Congenital|Immune System
HP_0002140,Ischemic stroke,CHEMBL6966,VERAPAMIL,Ion channel,"CP-16,533-1|CP-165331|D-365|Iproveratril|NSC-272306NA|Verapamil|Verapamil slow release|Verapamilo",Small molecule,Voltage-gated L-type calcium channel blocker,Phenotype
HP_0002140,Ischemic stroke,CHEMBL1200748,CARBIDOPA,Enzyme,Carbidopa|Carbidopa component of carbilev|Carbidopa component of parcopa|Carbidopa component of sinemet|Carbidopa hydrate|Carbidopa monohydrate|Carbidopum monohydrate|Lodosyn|MK-486|NSC-751137|NSC-758190,Small molecule,DOPA decarboxylase inhibitor,Phenotype
HP_0002140,Ischemic stroke,CHEMBL1095097,EPLERENONE,Transcription factor,Eplerenona|Eplerenone|SC-66110|SC-6611O,Small molecule,Mineralocorticoid receptor antagonist,Phenotype
HP_0002140,Ischemic stroke,CHEMBL799,CILOSTAZOL,Enzyme,Cilostazol|NSC-758936|OPC-13013|OPC-21,Small molecule,Phosphodiesterase 3A inhibitor,Phenotype
HP_0002140,Ischemic stroke,CHEMBL2107333,DIMETHYL FUMARATE,Unclassified protein|Other cytosolic protein,AZL 0 211089|AZL O 211089|AZL-0211089|AZL-O-211089|BG 00012|BG 12|BG-00012|BG-12|BG00012|Dimethyl fumar|Dimethyl fumarate|FAG-201|FP-187|FP187|Fumaric acid dimethyl ester|LAS-41008|LAS41008|Las41008|NSC-167432|NSC-25942|Panaclar,Small molecule,Kelch-like ECH-associated protein 1 inhibitor,Phenotype
HP_0002140,Ischemic stroke,CHEMBL779,TADALAFIL,Enzyme,IC-351|IC351|LY-450190|LY450190|NSC-750236|NSC-759172|Tadalafil|Tadalafil mylan|Tadalafilo|Trans-tadalafil,Small molecule,Phosphodiesterase 5A inhibitor,Phenotype
HP_0002140,Ischemic stroke,CHEMBL467,HYDROXYUREA,Enzyme,Hidroxicarbamida|Hydroxycarbamide|Hydroxyurea|NSC-32065|SQ 1089|SQ-1089,Small molecule,Ribonucleoside-diphosphate reductase RR1 inhibitor,Phenotype
HP_0002140,Ischemic stroke,CHEMBL1269025,EDOXABAN,Enzyme|Secreted protein,DU-176|Edoxaban,Small molecule,Coagulation factor X inhibitor,Phenotype
HP_0002140,Ischemic stroke,CHEMBL25,ASPIRIN,Enzyme,"Acetyl salicylate|Acetylsalicylic Acid|Acetylsalicylic acid|Acetylsalicylic acid (who-ip)|Acetylsalicylicum acidum|Acidum acetylsalicylicum|Acidum acetylsalicylicum (who-ip)|Aspirin|BAY1019036|Benzoic acid, 2-(acetyloxy)-|NSC-27223|NSC-406186",Small molecule,Cyclooxygenase inhibitor,Phenotype
HP_0002140,Ischemic stroke,CHEMBL1069,VALSARTAN,Membrane receptor,CGP 48933|CGP-48933|NSC-758927|Valsartan,Small molecule,Type-1 angiotensin II receptor antagonist,Phenotype
HP_0002140,Ischemic stroke,CHEMBL192,SILDENAFIL,Enzyme,Aphrodil|HIP-0908|HIP0908|Patrex|Sildenafil|Sildenafil actavis|Sildenafil ratiopharm|Sildenafil teva|Sildenafilo|UK-92480,Small molecule,Phosphodiesterase 5A inhibitor,Phenotype
HP_0003040,arthropathy,CHEMBL3301607,FILGOTINIB,Enzyme,Filgotinib|G-146034|G146034|GLPG0634|GS-6034 FREE BASE|Glpg-0634,Small molecule,Tyrosine-protein kinase TYK2 inhibitor,Phenotype
EFO_0003778,psoriatic arthritis,CHEMBL2107333,DIMETHYL FUMARATE,Unclassified protein|Other cytosolic protein,AZL 0 211089|AZL O 211089|AZL-0211089|AZL-O-211089|BG 00012|BG 12|BG-00012|BG-12|BG00012|Dimethyl fumar|Dimethyl fumarate|FAG-201|FP-187|FP187|Fumaric acid dimethyl ester|LAS-41008|LAS41008|Las41008|NSC-167432|NSC-25942|Panaclar,Small molecule,Kelch-like ECH-associated protein 1 inhibitor,Immune System|Musculoskeletal
EFO_0003778,psoriatic arthritis,CHEMBL3301607,FILGOTINIB,Enzyme,Filgotinib|G-146034|G146034|GLPG0634|GS-6034 FREE BASE|Glpg-0634,Small molecule,Tyrosine-protein kinase TYK2 inhibitor,Immune System|Musculoskeletal
EFO_0003778,psoriatic arthritis,CHEMBL25,ASPIRIN,Enzyme,"Acetyl salicylate|Acetylsalicylic Acid|Acetylsalicylic acid|Acetylsalicylic acid (who-ip)|Acetylsalicylicum acidum|Acidum acetylsalicylicum|Acidum acetylsalicylicum (who-ip)|Aspirin|BAY1019036|Benzoic acid, 2-(acetyloxy)-|NSC-27223|NSC-406186",Small molecule,Cyclooxygenase inhibitor,Immune System|Musculoskeletal
EFO_0003778,psoriatic arthritis,CHEMBL154,NAPROXEN,Enzyme,Aleve|Anaprox|NSC-750183|NSC-757239|Naprelan|Naproxen|Naproxene|Naproxeno|PN400 COMPONENT NAPROXEN|RS-3540,Small molecule,Cyclooxygenase inhibitor,Immune System|Musculoskeletal
EFO_0003778,psoriatic arthritis,CHEMBL2103743,TOFACITINIB CITRATE,Enzyme,"CP-690,550-10|CP-690550-10|Cp-690550 citrate|Tasocitinib monocitrate|Tofacitinib citrate|Tofacitinib monocitrate",Small molecule,Janus Kinase (JAK) inhibitor,Immune System|Musculoskeletal
EFO_0003778,psoriatic arthritis,CHEMBL34259,METHOTREXATE,Enzyme,"(r)-methotrexate|ADX-2191|Abitrexate|Amethopterin|CL 14377|CL-14377|D-amethopterin|D-methotrexate|EMT-25299|Folex|Jylamvo|Methotrexate|Methotrexate, (r)-|Methotrexate, d-|Methotrexatum|Methylaminopterin|Metotrexato|Mexate|Mexate-AQ|NSC-740|R-9985|R-methotrexate|TCMDC-123832|TCMDC-125488|TCMDC-125858|Trexall",Small molecule,Dihydrofolate reductase inhibitor,Immune System|Musculoskeletal
EFO_0003778,psoriatic arthritis,CHEMBL384467,DEXAMETHASONE,Transcription factor,Decadron-LA|Dexacen-4|Dexacort|Dexair|Dexametasona|Dexamethasone|Dexamethasone metasulfobenzoate sodium|Dexamethasone palmitate|Dexamethasone valerate|Dexycu|Fluormethylprednisolone|ISV-305|Mymethasone|NSC-34521|Neodecadron|OTO-104,Small molecule,Glucocorticoid receptor agonist,Immune System|Musculoskeletal
EFO_0003778,psoriatic arthritis,CHEMBL221959,TOFACITINIB,Enzyme,"550|CP 690550|CP- 690 550|CP-690|CP-690,550|CP-690,550 FREE BASE|CP-690-550|CP-690550|CP-690550 FREE BASE|CP690,550|CP690550|Cp-690 free base|Tofacitinib",Small molecule,Janus Kinase (JAK) inhibitor,Immune System|Musculoskeletal
EFO_0000407,dilated cardiomyopathy,CHEMBL1095097,EPLERENONE,Transcription factor,Eplerenona|Eplerenone|SC-66110|SC-6611O,Small molecule,Mineralocorticoid receptor antagonist,Cardiovascular|Musculoskeletal
MONDO_0002282,West Nile fever,CHEMBL25,ASPIRIN,Enzyme,"Acetyl salicylate|Acetylsalicylic Acid|Acetylsalicylic acid|Acetylsalicylic acid (who-ip)|Acetylsalicylicum acidum|Acidum acetylsalicylicum|Acidum acetylsalicylicum (who-ip)|Aspirin|BAY1019036|Benzoic acid, 2-(acetyloxy)-|NSC-27223|NSC-406186",Small molecule,Cyclooxygenase inhibitor,
EFO_0000274,Eczema,CHEMBL657,DIPHENHYDRAMINE,Membrane receptor,Difenhidramina|Diphenhdyra|Diphenhydramine|Restamin,Small molecule,Histamine H1 receptor antagonist,Skin/Integumentary|Immune System
EFO_0000274,Eczema,CHEMBL1200699,DOXYCYCLINE,Enzyme,Doxiciclina|Doxirobe|Doxycycline|Doxycycline monohydrate|Doxylin|GS-3065|Supracyclin|Xyrosa,Small molecule,Matrix metalloproteinase 8 inhibitor,Skin/Integumentary|Immune System
EFO_0000274,Eczema,CHEMBL1503,OMEPRAZOLE,Transporter,H 168/68|H-168/68|NSC-751450|NSC-759192|Omeprazol|Omeprazole,Small molecule,Potassium-transporting ATPase inhibitor,Skin/Integumentary|Immune System
EFO_0000274,Eczema,CHEMBL1159650,CLOBETASOL PROPIONATE,Transcription factor,CCI 4725|CCI-4725|Clobecort amex|Clobetasol|Clobetasol 17-propionate|Clobetasol propionate|Dovate|GR 2/925|NSC-758634|Psorex,Small molecule,Glucocorticoid receptor agonist,Skin/Integumentary|Immune System
EFO_0000274,Eczema,CHEMBL160,CYCLOSPORINE,Enzyme,"27-400|ANTIBIOTIC S-7481F1|Atopica|Ciclosporin|Ciclosporin a|Ciclosporina|Ciclosporine|Ciclosporinum|Cyclosporin|Cyclosporin a|Cyclosporine|Cyclosporine a|Cyclosporine microemulsion|Cyclosporine, modified|Equoral|Mitogard|NSC-290193|Neoplanta|Neurostat|OL-27-400|Ramihyphin a|SANG-35|SDZ-OXL-400|Vevye|Zinograf me",Protein,Cyclophilin A modulator,Skin/Integumentary|Immune System
EFO_0000274,Eczema,CHEMBL2103743,TOFACITINIB CITRATE,Enzyme,"CP-690,550-10|CP-690550-10|Cp-690550 citrate|Tasocitinib monocitrate|Tofacitinib citrate|Tofacitinib monocitrate",Small molecule,Janus Kinase (JAK) inhibitor,Skin/Integumentary|Immune System
EFO_0000274,Eczema,CHEMBL1451,TRIAMCINOLONE,Transcription factor,Fluoxiprednisolone|NSC-13397|Triamcinolona|Triamcinolone,Small molecule,Glucocorticoid receptor agonist,Skin/Integumentary|Immune System
EFO_0000274,Eczema,CHEMBL34259,METHOTREXATE,Enzyme,"(r)-methotrexate|ADX-2191|Abitrexate|Amethopterin|CL 14377|CL-14377|D-amethopterin|D-methotrexate|EMT-25299|Folex|Jylamvo|Methotrexate|Methotrexate, (r)-|Methotrexate, d-|Methotrexatum|Methylaminopterin|Metotrexato|Mexate|Mexate-AQ|NSC-740|R-9985|R-methotrexate|TCMDC-123832|TCMDC-125488|TCMDC-125858|Trexall",Small molecule,Dihydrofolate reductase inhibitor,Skin/Integumentary|Immune System
EFO_0000274,Eczema,CHEMBL1200384,BETAMETHASONE DIPROPIONATE,Transcription factor,"Betamethasone (as dipropionate)|Betamethasone 17,21-dipropionate|Betamethasone dipropionate|Diprospan|Maxivate|NSC-758415|Rinderon dp|SCH 11460|SCH-11460",Small molecule,Glucocorticoid receptor agonist,Skin/Integumentary|Immune System
EFO_0000274,Eczema,CHEMBL384467,DEXAMETHASONE,Transcription factor,Decadron-LA|Dexacen-4|Dexacort|Dexair|Dexametasona|Dexamethasone|Dexamethasone metasulfobenzoate sodium|Dexamethasone palmitate|Dexamethasone valerate|Dexycu|Fluormethylprednisolone|ISV-305|Mymethasone|NSC-34521|Neodecadron|OTO-104,Small molecule,Glucocorticoid receptor agonist,Skin/Integumentary|Immune System
EFO_0000274,Eczema,CHEMBL221959,TOFACITINIB,Enzyme,"550|CP 690550|CP- 690 550|CP-690|CP-690,550|CP-690,550 FREE BASE|CP-690-550|CP-690550|CP-690550 FREE BASE|CP690,550|CP690550|Cp-690 free base|Tofacitinib",Small molecule,Janus Kinase (JAK) inhibitor,Skin/Integumentary|Immune System
EFO_0002628,peripartum cardiomyopathy,CHEMBL477,ADENOSINE,Membrane receptor,9-.beta.-d-ribofuranosyladenine|Adenosine|NSC-7652|SR 96225|SR-96225,Small molecule,Adenosine receptor agonist,Cardiovascular|Musculoskeletal|Pregnancy/Perinatal
EFO_0002628,peripartum cardiomyopathy,CHEMBL1095097,EPLERENONE,Transcription factor,Eplerenona|Eplerenone|SC-66110|SC-6611O,Small molecule,Mineralocorticoid receptor antagonist,Cardiovascular|Musculoskeletal|Pregnancy/Perinatal
EFO_0007243,Ebola hemorrhagic fever,CHEMBL25,ASPIRIN,Enzyme,"Acetyl salicylate|Acetylsalicylic Acid|Acetylsalicylic acid|Acetylsalicylic acid (who-ip)|Acetylsalicylicum acidum|Acidum acetylsalicylicum|Acidum acetylsalicylicum (who-ip)|Aspirin|BAY1019036|Benzoic acid, 2-(acetyloxy)-|NSC-27223|NSC-406186",Small molecule,Cyclooxygenase inhibitor,Infectious Disease
EFO_0000384,Crohn's disease,CHEMBL3301607,FILGOTINIB,Enzyme,Filgotinib|G-146034|G146034|GLPG0634|GS-6034 FREE BASE|Glpg-0634,Small molecule,Tyrosine-protein kinase TYK2 inhibitor,Genetic/Congenital|Immune System|Gastrointestinal
EFO_0000384,Crohn's disease,CHEMBL657,DIPHENHYDRAMINE,Membrane receptor,Difenhidramina|Diphenhdyra|Diphenhydramine|Restamin,Small molecule,Histamine H1 receptor antagonist,Genetic/Congenital|Immune System|Gastrointestinal
EFO_0000384,Crohn's disease,CHEMBL6966,VERAPAMIL,Ion channel,"CP-16,533-1|CP-165331|D-365|Iproveratril|NSC-272306NA|Verapamil|Verapamil slow release|Verapamilo",Small molecule,Voltage-gated L-type calcium channel blocker,Genetic/Congenital|Immune System|Gastrointestinal
EFO_0000384,Crohn's disease,CHEMBL1200699,DOXYCYCLINE,Enzyme,Doxiciclina|Doxirobe|Doxycycline|Doxycycline monohydrate|Doxylin|GS-3065|Supracyclin|Xyrosa,Small molecule,Matrix metalloproteinase 8 inhibitor,Genetic/Congenital|Immune System|Gastrointestinal
EFO_0000384,Crohn's disease,CHEMBL1503,OMEPRAZOLE,Transporter,H 168/68|H-168/68|NSC-751450|NSC-759192|Omeprazol|Omeprazole,Small molecule,Potassium-transporting ATPase inhibitor,Genetic/Congenital|Immune System|Gastrointestinal
EFO_0000384,Crohn's disease,CHEMBL1370,BUDESONIDE,Transcription factor,Budesonida|Budesonide|MAP-0010|MAP0010|NSC-757788|R01AD05|S-1320,Small molecule,Glucocorticoid receptor agonist,Genetic/Congenital|Immune System|Gastrointestinal
EFO_0000384,Crohn's disease,CHEMBL848,LENALIDOMIDE,Unclassified protein,CC-5013|CDC-501|Lenalidomida|Lenalidomide|NSC-747972|SYP-1512,Small molecule,CRL4(CRBN) E3 ubiquitin ligase inhibitor,Genetic/Congenital|Immune System|Gastrointestinal
EFO_0000384,Crohn's disease,CHEMBL34259,METHOTREXATE,Enzyme,"(r)-methotrexate|ADX-2191|Abitrexate|Amethopterin|CL 14377|CL-14377|D-amethopterin|D-methotrexate|EMT-25299|Folex|Jylamvo|Methotrexate|Methotrexate, (r)-|Methotrexate, d-|Methotrexatum|Methylaminopterin|Metotrexato|Mexate|Mexate-AQ|NSC-740|R-9985|R-methotrexate|TCMDC-123832|TCMDC-125488|TCMDC-125858|Trexall",Small molecule,Dihydrofolate reductase inhibitor,Genetic/Congenital|Immune System|Gastrointestinal
EFO_0000384,Crohn's disease,CHEMBL384467,DEXAMETHASONE,Transcription factor,Decadron-LA|Dexacen-4|Dexacort|Dexair|Dexametasona|Dexamethasone|Dexamethasone metasulfobenzoate sodium|Dexamethasone palmitate|Dexamethasone valerate|Dexycu|Fluormethylprednisolone|ISV-305|Mymethasone|NSC-34521|Neodecadron|OTO-104,Small molecule,Glucocorticoid receptor agonist,Genetic/Congenital|Immune System|Gastrointestinal
EFO_0000384,Crohn's disease,CHEMBL221959,TOFACITINIB,Enzyme,"550|CP 690550|CP- 690 550|CP-690|CP-690,550|CP-690,550 FREE BASE|CP-690-550|CP-690550|CP-690550 FREE BASE|CP690,550|CP690550|Cp-690 free base|Tofacitinib",Small molecule,Janus Kinase (JAK) inhibitor,Genetic/Congenital|Immune System|Gastrointestinal
MONDO_0019499,Turner syndrome,CHEMBL717,MEDROXYPROGESTERONE ACETATE,Transcription factor,Amen|Depot-medroxyprogesterone acetate|Farlutal inyectable|G03AC06|Medroxiprogesterona|Medroxiprogesterone acetate|Medroxyprogesterone|Medroxyprogesterone 17-acetate|Medroxyprogesterone Acetate|Medroxyprogesterone acetate|Medroxyprogesteroni acetas|NSC-21171|NSC-26386|NSC-27408|Prempro|Provera|TV-46046,Small molecule,Progesterone receptor agonist,Reproductive/Breast|Genetic/Congenital|Endocrine System
