disease_id,disease_name,disease_therapeutic_areas,drug_rank,drug_name_original,drug_id,drug_common_name,drug_target_class,drug_type,drug_mechanism_of_action,drug_synonyms
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,33,thalidomide,CHEMBL468,THALIDOMIDE,Membrane receptor|Enzyme|Epigenetic regulator|Structural protein|Unclassified protein|Transcription factor|Other cytosolic protein|Other nuclear protein,Small molecule,CRL4(CRBN) E3 ubiquitin ligase inhibitor,.alpha.-phthalimidoglutarimide|Celgene|Contergan|Distaval|K-17|Myrin|N-phthalylglutamic acid imide|NSC-527179|NSC-66847|Neurosedyn|Pantosediv|Pharmion|Softenon|Talidomida|Thaled|Thalidomide|Thalidomide 
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,34,cytisine,CHEMBL497939,CYTISINICLINE,Ion channel,Small molecule,Neuronal acetylcholine receptor; alpha4/beta2 partial agonist,6039 Sopharma|Baptitoxine|Citisiniclina|Cytisine|Cytisinicline|Cytiton|NSC-407282|Sophorine|Ulexine
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,35,riluzole,CHEMBL744,RILUZOLE,Ion channel,Small molecule,Sodium channel alpha subunit blocker,BHV-0223|NSC-753433|NSC-759823|RP 54274|RP-54274|Riluzol|Riluzole|Tiglutik
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,36,fluphenazine,CHEMBL726,FLUPHENAZINE,Membrane receptor,Small molecule,Dopamine D2 receptor antagonist,Flufenazina|Fluphenazine|NSC-62323|Permitil|Prolixin
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,37,metaraminol,CHEMBL1201319,METARAMINOL,Membrane receptor,Small molecule,Adrenergic receptor alpha-1 agonist,Metaraminol
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,39,hydrocortisone,CHEMBL389621,HYDROCORTISONE,Transcription factor,Small molecule,Glucocorticoid receptor agonist,Cor-Oticin|Cortifoam|Cortisol|FLEXICORT|Hidrocortisona|Hydrocortisone|Micort-HC|NSC-10483|Neo-Cortef|Ophthocort|Terra-Cortril|U-Cort
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,42,naloxone,CHEMBL80,NALOXONE,Membrane receptor,Small molecule,Opioid receptors; mu/kappa/delta antagonist,Dbl naloxone|NSC-70413|Naloxona|Naloxone|Suboxone
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,43,canrenoic acid,CHEMBL1616951,CANRENOATE,Transcription factor,Small molecule,Mineralocorticoid receptor antagonist,Acide canrenoique|Acido canrenoico|Canrenoic acid
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,45,theophylline,CHEMBL190,THEOPHYLLINE,Enzyme,Small molecule,Phosphodiesterase 4 inhibitor,"Dimethylxanthine|Doxophylline metabolite m3|NSC-2066|NSC-757346|Theophylline|Theophylline anhydrous|Theophylline melting point standard|Theophylline monohydrate|Theophylline, anhydrous|Theophylline,anhydrous"
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,46,budesonide,CHEMBL1370,BUDESONIDE,Transcription factor,Small molecule,Glucocorticoid receptor agonist,Budesonida|Budesonide|MAP-0010|MAP0010|NSC-757788|R01AD05|S-1320
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,48,mesoridazine,CHEMBL1088,MESORIDAZINE,Ion channel|Membrane receptor,Small molecule,Serotonin 2a (5-HT2a) receptor antagonist,Mesoridazina|Mesoridazine|NC-123|NSC-186066|Serentil|TPS-23|Thioridazine-2-sulfoxide
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,49,haloperidol,CHEMBL54,HALOPERIDOL,Ion channel|Membrane receptor,Small molecule,Serotonin 2a (5-HT2a) receptor antagonist,"Haloperidol|Haloperidol decanoate impurity, haloperidol-|MCN-JR-1625|NSC-170973|NSC-615296|R-1625"
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,50,salbutamol,CHEMBL714,ALBUTEROL,Membrane receptor,Small molecule,Beta-2 adrenergic receptor agonist,Accuneb|Albuterol|Combivent|Duoneb|Etinoline|NSC-757417|PROVENTIL-HFA|SCH 13949W|SCH-13949W|Salbutamol|Salbutamolum|Ventoline|Volmax
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,52,medrysone,CHEMBL1201173,MEDRYSONE,Transcription factor,Small molecule,Glucocorticoid receptor agonist,Hydroxymesterone|Medrisona|Medrysone|NSC-63278|U-8471
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,57,clenbuterol,CHEMBL49080,CLENBUTEROL,Membrane receptor,Small molecule,Beta-2 adrenergic receptor agonist,Clenbuterol|Clenbuterol hydrochloride|Contraspasmin|NAB 365|NSC-758633|Planipart
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,60,tranexamic acid,CHEMBL877,TRANEXAMIC ACID,Enzyme,Small molecule,Plasminogen inhibitor,Acide tranexamique|Acido tranexamico|Amcha|CL 65336|CL-65336|CL65336|Cyclo-f|Cyclocapron|Cyclokapron|Espercil|Femstrual|Haematrix|LB-1148|LB1148|NSC-291305|RP-18429|Rikavarin|TRANS AMCHA|TRANS-AMCHA|Tranexamic acid|Trans AMCHA|Transamin
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,61,aminophylline,CHEMBL1370561,AMINOPHYLLINE,Enzyme,Small molecule,Phosphodiesterase 4 inhibitor,Aminofilina|Aminophylline|Aminophyllinum|Cardophyllin|Linampheta|NSC-7919|Syntophyllin|Theophyllamine|Theophylline ethylenediamine|Theophylline-ethylenediamine
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,62,nalbuphine,CHEMBL895,NALBUPHINE,Membrane receptor,Small molecule,Opioid receptors; mu/kappa/delta agonist,Intapan|Nalbufina|Nalbuphine|Nubain
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,64,practolol,CHEMBL6995,PRACTOLOL,Membrane receptor,Small molecule,Beta-1 adrenergic receptor inhibitor,"AY-21,011|AY-21011|Dalzic|I.C.I. 50,172|I.C.I.-50,172|ICI-50172|Practolol"
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,65,cyclopentolate,CHEMBL1201338,CYCLOPENTOLATE,Membrane receptor,Small molecule,Muscarinic acetylcholine receptor M3 antagonist,Bell pentolate|Ciclopentolato|Cyclopentolate
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,67,acetazolamide,CHEMBL20,ACETAZOLAMIDE,Enzyme|Unclassified protein,Small molecule,Carbonic anhydrase II inhibitor,Acetamox|Acetazolamida|Acetazolamide|Acetazolamidum|Atenezo|Defiltran|Didoc|Diuriwas|Donmox|Edemox|Glaupax|L 579486|NSC-145177|Nephramide|Phonurit
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,69,sirolimus,CHEMBL413,SIROLIMUS,Enzyme|Ion channel,Small molecule,FK506-binding protein 1A inhibitor,AY-22989|Fyarro|Hyftor|L04AA10|NSC-226080|Npc-12g|Rapalimus|Rapamycin|SM-88 COMPONENT SIROLIMUS|Sirolimus|WY-090217
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,70,vidarabine,CHEMBL1096882,FLUDARABINE PHOSPHATE,Enzyme,Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,2-f-ara-amp|2-f-araa|2-fluoro ara-a|2-fluorovidarabine|Fludarabina|Fludarabine|Fludarabine 5'-monophosphate|Fludarabine monophosphate|Fludarabine phosphate|Fluradosa|NSC-118218|NSC-118218H|NSC-312887|NSC-328002
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,72,bromopride,CHEMBL399510,BROMOPRIDE,Membrane receptor,Small molecule,Dopamine D2 receptor antagonist,Bromoprida|Bromopride|Movipride|NSC-758391
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,73,quinethazone,CHEMBL1532,QUINETHAZONE,Transporter,Small molecule,Thiazide-sensitive sodium-chloride cotransporter inhibitor,Chinethazone|NSC-759904|Quinetazona|Quinethazone
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,75,chlorpromazine,CHEMBL71,CHLORPROMAZINE,Membrane receptor,Small molecule,D2-like dopamine receptor antagonist,Aminazine|Chlorpromazine|Chlorpromazine hibenzate|Chlorpromazine phenolphthalinate|Chlorpromazine tannate|Chlorpromazinum|Clorpromazina|Esmind|Fenactil|J2.794D|Largactilothiazine|NSC-167745|NSC-226514|Novomazina|Propaphenin|SKF-2601A|Sanopron|Sonazine|Wintermin
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,79,clomifene,CHEMBL2355051,CLOMIPHENE,Transcription factor,Small molecule,Estrogen receptor alpha modulator,Clomifene|Clomifeno|Clomiphene
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,80,theobromine,CHEMBL113,CAFFEINE,Membrane receptor,Small molecule,Adenosine receptor antagonist,Anhydrous caffeine|Cafcit|Caffeine|Caffeine anhydrous|Caffeine melting point standard|Caffeinum|Coffeine|Coffeinum|Durvitan|FEMA NO. 2224|Guaranine|Methyltheobromine|NSC-5036|Synalgos|Theine|Vivarin
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,81,diflorasone,CHEMBL1200545,DIFLORASONE DIACETATE,Transcription factor,Small molecule,Glucocorticoid receptor agonist,"Diflorasona|Diflorasone|Diflorasone diacetate|Murode|U-34,865|U-34865"
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,82,guanabenz,CHEMBL420,GUANABENZ,Membrane receptor,Small molecule,Adrenergic receptor alpha-2 agonist,Guanabenz|Guanabenzo|NSC-68982|WY-8678
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,83,probenecid,CHEMBL897,PROBENECID,Transporter,Small molecule,Solute carrier family 22 member 11 inhibitor,HC 5006|NSC-18786|P-(dipropylsulfamoyl)benzoic acid|Probenate|Probenecid|Probenecide|Probenecidum
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,84,oxybutynin,CHEMBL1231,OXYBUTYNIN,Membrane receptor,Small molecule,Muscarinic acetylcholine receptor M3 antagonist,Oxibutinina|Oxybutynin|Oxybutynine
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,85,citalopram,CHEMBL549,CITALOPRAM,Transporter,Small molecule,Serotonin transporter inhibitor,Celexa|Citadur|Citalopram
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,87,flecainide,CHEMBL652,FLECAINIDE,Ion channel,Small molecule,Sodium channel protein type V alpha subunit blocker,Flecainida|Flecainide|NSC-719273|THN-102 COMPONENT FLECAINIDE
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,88,estradiol,CHEMBL135,ESTRADIOL,Transcription factor,Small molecule,Estrogen receptor alpha agonist,17-.beta.-oestradiol|17-beta-oestradiol|17.beta.-estradiol|17beta-estradiol|Agofollin|Alfatradiol|Depo-Estradiol|Destradiol|Dihydrotheelin|Dihydroxyestrin|Estradiol|Estradiol 17-beta|Estradiol anhydrous|Estradiol hemihydrate|Estradiol valerate metabolite e2|Estrasorb|Gynergon|Gynoestryl|NSC-20293|NSC-9895|Oestradiol|WC-3011|WC3011
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,89,chloroquine,CHEMBL1535,HYDROXYCHLOROQUINE,Membrane receptor,Small molecule,Toll-like receptor 7 antagonist,Hidroxicloroquina|Hydroxychloroquine|Polirreumin
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,90,spironolactone,CHEMBL1393,SPIRONOLACTONE,Transcription factor,Small molecule,Mineralocorticoid receptor antagonist,Espironolactona|NSC-150399|SC-9420|Spironolactone|Spironolactone ceva|Spironolactonum|Verospirone
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,92,aminophenazone,CHEMBL277474,ANTIPYRINE,Enzyme,Small molecule,Cyclooxygenase-1 inhibitor,Antipyrin|Antipyrine|Antipyrinum|Fenazona|NSC-7945|Phenazon|Phenazone
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,93,methapyrilene,CHEMBL1411979,METHAPYRILENE,Membrane receptor,Small molecule,Histamine H1 receptor antagonist,A 3322|A-3322|Metapirileno|Metapyrilene|Methapyrilene|Pyrinistol|Restryl|Semikon|Sleepwell|Tenalin|Thionylan
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,94,troglitazone,CHEMBL408,TROGLITAZONE,Transcription factor|Epigenetic regulator,Small molecule,Peroxisome proliferator-activated receptor gamma agonist,CI-991|CS-045|GR-92132X|GR92132X|Rezulin|Troglitazona|Troglitazone
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,95,glipizide,CHEMBL1073,GLIPIZIDE,Transporter,Small molecule,"Sulfonylurea receptor 1, Kir6.2 blocker","CP-28,720|CP-28720|Glipizida|Glipizide|Glipizide slow release|K 4024|K-4024|NSC-759120"
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,96,bendroflumethiazide,CHEMBL1684,BENDROFLUMETHIAZIDE,Transporter,Small molecule,Thiazide-sensitive sodium-chloride cotransporter inhibitor,Bendrofluazide|Bendroflumethiazide|Bendroflumetiazida|Benzydroflumethiazide|NSC-758229
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,97,meclozine,CHEMBL1623,MECLIZINE,Membrane receptor,Small molecule,Histamine H1 receptor antagonist,Meclizine|Meclozina|Meclozine|NSC-169189
EFO_0003894,acne,Genetic/Congenital|Skin/Integumentary,99,bromocriptine,CHEMBL493,BROMOCRIPTINE,Membrane receptor,Small molecule,D2-like dopamine receptor agonist,"2-bromo-.alpha.-ergocryptine|Bromergocryptine|Bromocriptina|Bromocriptine|CB-154|Ergocryptine, 2-bromo-|SANDOZ 15-754"
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,1,disopyramide,CHEMBL517,DISOPYRAMIDE,Ion channel,Small molecule,Sodium channel alpha subunit blocker,(rs)-disopyramide|Dicorantil|Disopiramida|Disopyramide|Dl-disopyramide|H-3292|Isorythm|Lispine|Norpace|Ritmilen|Rythmodan p|SC-7031|Searle-703
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,5,tranylcypromine,CHEMBL3989843,TRANYLCYPROMINE,Enzyme,Small molecule,Monoamine oxidase inhibitor,NSC-80664|Tranilcipromina|Tranylcypromine
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,8,hyoscyamine,CHEMBL517712,ATROPINE,Membrane receptor,Small molecule,Muscarinic acetylcholine receptor M3 antagonist,Atropine|Atropinum|Dl-hyoscyamine
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,10,atropine,CHEMBL517712,ATROPINE,Membrane receptor,Small molecule,Muscarinic acetylcholine receptor M3 antagonist,Atropine|Atropinum|Dl-hyoscyamine
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,11,tropicamide,CHEMBL1200604,TROPICAMIDE,Membrane receptor,Small molecule,Muscarinic acetylcholine receptor M3 antagonist,Bistropamide|NSC-757372|RO-1-7683|Tropicamida|Tropicamide|Tropicamidum|Visumidriatic
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,12,trifluoperazine,CHEMBL422,TRIFLUOPERAZINE,Membrane receptor,Small molecule,Serotonin 2c (5-HT2c) receptor antagonist,Apo-trifluoperazine|Flurazine|NSC-17474|NSC-46061|RP-7623|Trifluoperazina|Trifluoperazine
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,19,estrone,CHEMBL1405,ESTRONE,Transcription factor,Small molecule,Estrogen receptor alpha agonist,"1,3,5-estratrien-3-ol-17-one|Estradiol metabolite e1|Estrona|Estrone|Follicular hormone|Follicular-hormone|Folliculin|Folliculinum|Ketohydroxyestrin|NSC-9699|Oestrone|Theelin|Thelykinin|Tokokin|WAY 164397"
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,20,phenindione,CHEMBL711,PHENINDIONE,Enzyme,Small molecule,Vitamin k epoxide reductase complex subunit 1 isoform 1 inhibitor,Danilone|Fenindiona|NSC-41693|Phenindione|Phenylindanedione
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,22,profenamine,CHEMBL1206,ETHOPROPAZINE,Membrane receptor,Small molecule,Muscarinic acetylcholine receptor M1 antagonist,Ethopropazine|Parsidol|Profenamina|Profenamine
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,23,fenoprofen,CHEMBL1297,FENOPROFEN,Enzyme,Small molecule,Cyclooxygenase inhibitor,53858|Fenoprofen|Fenoprofene|Fenoprofeno|LILLY-53858|NSC-757813|Nalfon
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,24,deferoxamine,CHEMBL2103741,LEVOTHYROXINE SODIUM,Transcription factor,Small molecule,Thyroid hormone receptor agonist,Eferox|Levaxin|Levothyrox|Levothyroxine sodique|Levothyroxine sodium|Levothyroxine sodium anhydrous|Levothyroxine sodium hydrate|Levothyroxine sodium pentahydrate|Levothyroxinum natricum anhydrous|Levotiroxina de sodio|Liotrix (t4)|Monosodium l-thyroxine hydrate|NSC-259940|Oroxine|Sodium levothyroxine pentahydrate|Soloxine|T4 (liotrix)|Thyroxine|Thyroxine sodium|Thyroxine sodium salt
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,25,estriol,CHEMBL193482,ESTRIOL,Transcription factor,Small molecule,Estrogen receptor modulator,"16.ALPHA.-HYDROXYESTRADIOL|16.alpha.,17.beta.-estriol|Aacifemine|Colpogyn|Estriol|Estriol acetate benzoate|Estriol propionate|Estriol succinate|Incurin|NSC-12169|Oestriol|Succinate d'estriol|Succinato de estriol|Trihydroxyestrin"
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,27,doxazosin,CHEMBL707,DOXAZOSIN,Membrane receptor,Small molecule,Adrenergic receptor alpha-1 antagonist,C02CA04|Cardura|Doxazosin|Doxazosina|Doxazosine|UK-33274
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,28,halcinonide,CHEMBL1200845,HALCINONIDE,Transcription factor,Small molecule,Glucocorticoid receptor agonist,Halcinonida|Halcinonide|NSC-758413|SO 18566|SO-18566|SQ 18566|SQ-18566
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,30,mometasone,CHEMBL1161,MOMETASONE FUROATE,Transcription factor,Small molecule,Glucocorticoid receptor agonist,LAS-41002|LAS41002|LYR-210|LYR210|Lyr-210|Mometasone furoate|Mometasone furoate anhydrous|Mometasone furoate hydrate|Mometasone furoate monohydrate|Monovo|NSC-746171|NSC-760077|Nasonex|SCH 32088|SCH-32088
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,31,fluorometholone,CHEMBL1200600,FLUOROMETHOLONE,Transcription factor,Small molecule,Glucocorticoid receptor agonist,Fluorometholone|Fluorometolona|NSC-33001
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,32,repaglinide,CHEMBL1272,REPAGLINIDE,Transporter,Small molecule,"Sulfonylurea receptor 1, Kir6.2 blocker",A10BX02|AG-EE 623 ZW|AG-EE-623-ZW|AG-EE-623ZW|AGEE-623ZW|NSC-759893|Prandin|Repaglinida|Repaglinide
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,34,nialamide,CHEMBL1256841,NIALAMIDE,Enzyme,Small molecule,Monoamine oxidase inhibitor,NSC-124514|Nialamida|Nialamide|Niamid
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,35,sulfapyridine,CHEMBL421,SULFASALAZINE,Enzyme,Small molecule,Arachidonate 5-lipoxygenase inhibitor,Azulfidine|Benzosulfa|NSC-203730|NSC-667219|SAS-500|Salazosulfapyridine|Salicylazosulfapyridine|Sulfasalazina|Sulfasalazine|Sulfasalazinum|Sulfasalazopyridine|Sulphasalazine
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,36,ethotoin,CHEMBL1095,ETHOTOIN,Ion channel,Small molecule,Sodium channel alpha subunit blocker,Accenon|Ethotoin|Ethotoine|Etotoina|NSC-760074
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,37,etomidate,CHEMBL681,ETOMIDATE,Ion channel,Small molecule,GABA-A receptor; anion channel positive modulator,Etomidate|Etomidato|Hypnomidate|NSC-759160
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,38,colecalciferol,CHEMBL1042,CHOLECALCIFEROL,Transcription factor,Small molecule,Vitamin D receptor agonist,"7-dehydrocholesterol, activated|AK R215 COMPONENT COLECALCIFEROL|AK-R215 COMPONENT COLECALCIFEROL|Cholecalciferol|Colecalciferol|Colecalciferolum|Delsterol|Delta-d|Deparal|Ebivit|NSC-375571|Provitina|Ricketon|Vitamin d|Vitamin d (cholecalciferol)|Vitamin d assay system suitability|Vitamin d-3|Vitamin d3|Vitamin d3 (as cholecalciferol)"
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,44,phenoxybenzamine,CHEMBL753,PHENOXYBENZAMINE,Membrane receptor,Small molecule,Adrenergic receptor alpha antagonist,Bensylyt|Benzylyt|Dibenylin|Fenoxibenzamina|Phenoxybenzamine
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,45,clozapine,CHEMBL42,CLOZAPINE,Membrane receptor,Small molecule,Dopamine D2 receptor antagonist,Clozapina|Clozapine|Clozapine (caraco)|Clozapine (clozaril)|Clozapine (fazaclo)|Clozapine (ivax)|Clozapine (mylan)|Clozapine (teva)|Clozapine (udl)|Clozapine (versacloz)|Clozapine resolution mixture|HF 1854|HF-1854|Leponex|NSC-757429
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,46,simvastatin,CHEMBL1064,SIMVASTATIN,Unclassified protein|Enzyme,Small molecule,HMG-CoA reductase inhibitor,C10AA01|MK-0733|MK-733|NSC-758706|Simvastatin|Simvastatin hydroxy acid|Simvastatina|Simvastatine|Synvinolin
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,48,domperidone,CHEMBL219916,DOMPERIDONE,Membrane receptor,Small molecule,Dopamine D2 receptor antagonist,"Domperidona|Domperidone|NSC-299589|NSC-759575|R 33,812|R-33812"
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,50,prilocaine,CHEMBL1194,PRILOCAINE,Ion channel,Small molecule,Sodium channel alpha subunit blocker,ASTRA-1512|ASTRA-1515|Citanest|NSC-40027|Prilocaina|Prilocaine|Propitocaine
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,52,procyclidine,CHEMBL86715,PROCYCLIDINE,Membrane receptor,Small molecule,Muscarinic acetylcholine receptor M1 antagonist,Elorine|Kemadrine|Lergine|NSC-169103|Prociclidina|Procyclidine|Tricoloid|Vagosin
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,54,thalidomide,CHEMBL468,THALIDOMIDE,Membrane receptor|Enzyme|Epigenetic regulator|Structural protein|Unclassified protein|Transcription factor|Other cytosolic protein|Other nuclear protein,Small molecule,CRL4(CRBN) E3 ubiquitin ligase inhibitor,.alpha.-phthalimidoglutarimide|Celgene|Contergan|Distaval|K-17|Myrin|N-phthalylglutamic acid imide|NSC-527179|NSC-66847|Neurosedyn|Pantosediv|Pharmion|Softenon|Talidomida|Thaled|Thalidomide|Thalidomide 
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,56,ketorolac,CHEMBL469,KETOROLAC,Enzyme,Small molecule,Cyclooxygenase inhibitor,Ketorolac|Ketorolaco
EFO_0000571,lung adenocarcinoma,Cancer/Tumor|Respiratory,57,cytisine,CHEMBL497939,CYTISINICLINE,Ion channel,Small molecule,Neuronal acetylcholine receptor; alpha4/beta2 partial agonist,6039 Sopharma|Baptitoxine|Citisiniclina|Cytisine|Cytisinicline|Cytiton|NSC-407282|Sophorine|Ulexine
