gene_symbol,logfc_dz:754,logfc_dz:837,logfc_dz:836,logfc_dz:982,logfc_dz:813,logfc_dz:690,logfc_dz:697,mean_logfc,median_logfc,common_experiment,organism
TUBB2A,0.01835399866104126,,0.05730411410331726,-0.010511692613363266,,0.027605736628174782,,0.02318803919479251,0.02297986764460802,,human
TOMM6,0.01816188357770443,,0.024575654417276382,,,,,0.021368768997490406,0.021368768997490406,,human
SEPT10,0.01814468391239643,,,,,,,0.01814468391239643,0.01814468391239643,,human
RPL30,0.018100157380104065,,-0.025568295270204544,0.02903013490140438,,,,0.0071873323371013,0.018100157380104065,,human
SPCS1,0.017931567505002022,,,,,,,0.017931567505002022,0.017931567505002022,,human
HLA-DPA1,0.017859889194369316,,,-0.027448182925581932,-0.017697349190711975,,,-0.009095214307308197,-0.017697349190711975,-0.017697349190711975,human
ZCRB1,0.017856959253549576,,,,,,,0.017856959253549576,0.017856959253549576,,human
CFHR1,0.017602914944291115,,,,,,,0.017602914944291115,0.017602914944291115,,human
SRP14,0.01755409687757492,,0.029195472598075867,0.021049994975328445,,,,0.022599854816993076,0.021049994975328445,,human
TMEM154,0.01755012758076191,,,-0.009928151965141296,,,-0.03387562558054924,-0.00875121665497621,-0.009928151965141296,,human
LOC100507625,0.017457185313105583,,,,,,,0.017457185313105583,0.017457185313105583,,human
CSDE1,0.01716107502579689,,,,,,,0.01716107502579689,0.01716107502579689,,human
REEP5,0.017102478072047234,,,-0.009504493325948715,-0.02734341099858284,,,-0.006581808750828107,-0.009504493325948715,-0.02734341099858284,human
SLIRP,0.017090993002057076,,,0.02203456126153469,0.0199623741209507,,,0.01969597612818082,0.0199623741209507,0.0199623741209507,human
PLEKHA1,0.016791703179478645,,,,,,,0.016791703179478645,0.016791703179478645,,human
CHP2,0.01671951822936535,,,-0.028995715081691742,-0.02855309285223484,-0.02793252095580101,,-0.01719045266509056,-0.028242806904017925,-0.02855309285223484,human
IL20RB,0.0166823361068964,,,-0.02683781273663044,-0.013146907091140747,,,-0.0077674612402915955,-0.013146907091140747,-0.013146907091140747,human
RPL29,0.016636407002806664,,,0.03491247817873955,,0.014659380540251732,,0.02206942190726598,0.016636407002806664,,human
ATP5J,0.016635604202747345,,,,,,,0.016635604202747345,0.016635604202747345,,human
HMGB1,0.01652437075972557,,0.024230370298027992,,,,,0.02037737052887678,0.02037737052887678,,human
S100A8,0.016413284465670586,0.02364233322441578,,0.03321952000260353,0.014100021682679653,0.05599583312869072,-0.08060916513204575,0.01046030456200242,0.020027808845043182,0.014100021682679653,human
UBL3,0.016411755234003067,,,,,,,0.016411755234003067,0.016411755234003067,,human
PRNP,0.016400136053562164,,,-0.015192611142992973,,,,0.0006037624552845955,0.0006037624552845955,,human
COL17A1,0.016264140605926514,,,,-0.018661469221115112,,,-0.0011986643075942993,-0.0011986643075942993,-0.018661469221115112,human
HNRNPA1P10,0.016146477311849594,,-0.012409631162881851,,,,,0.0018684230744838715,0.0018684230744838715,,human
PSMB4,0.01609824411571026,,,,,-0.010189473628997803,,0.002954385243356228,0.002954385243356228,,human
DDX1,0.016088245436549187,,,,,,,0.016088245436549187,0.016088245436549187,,human
COX7A2,0.01603580452501774,,,0.014146569184958935,0.01322032231837511,-0.009227029047906399,,0.008543916745111346,0.013683445751667023,0.01322032231837511,human
ASS1,0.01598557084798813,,,,,,,0.01598557084798813,0.01598557084798813,,human
POLR2J,0.015877537429332733,,,0.010103059932589531,,,,0.012990298680961132,0.012990298680961132,,human
MKNK2,0.015750456601381302,,-0.03225201740860939,,,-0.0609164759516716,,-0.025806012252966564,-0.03225201740860939,,human
RPS23,0.015749787911772728,,0.021007128059864044,0.15122908353805542,,,,0.06266199983656406,0.021007128059864044,,human
S100A11,0.015710052102804184,,-0.0345052070915699,-0.016042478382587433,,,,-0.011612544457117716,-0.016042478382587433,,human
NGFRAP1,0.015683021396398544,,0.017799442633986473,,,,,0.01674123201519251,0.01674123201519251,,human
ATP5L,0.015485048294067383,,,,,,,0.015485048294067383,0.015485048294067383,,human
EIF3D,0.015450747683644295,,-0.014338272623717785,,,,,0.0005562375299632549,0.0005562375299632549,,human
CD164,0.015363682061433792,,,,,0.009426001459360123,,0.012394841760396957,0.012394841760396957,,human
ZRANB2,0.015330735594034195,,,,-0.023306339979171753,,,-0.003987802192568779,-0.003987802192568779,-0.023306339979171753,human
S100A14,0.015314188785851002,,,-0.013260372914373875,,0.021151546388864517,,0.007735120753447215,0.015314188785851002,,human
TXNIP,0.015198190696537495,,,-0.01848573237657547,-0.1265638768672943,,,-0.043283806182444096,-0.01848573237657547,-0.1265638768672943,human
RSRP1,0.01505152229219675,,,,,,,0.01505152229219675,0.01505152229219675,,human
IRX3,0.015049082227051258,,,,-0.02497086115181446,,,-0.004960889462381601,-0.004960889462381601,-0.02497086115181446,human
HNRNPK,0.015035171061754227,,,,,,,0.015035171061754227,0.015035171061754227,,human
RPS24,0.01503035333007574,,-0.029259823262691498,0.07756390422582626,,,,0.021111478097736835,0.01503035333007574,,human
ANXA4,0.014960584230720997,,,,,,,0.014960584230720997,0.014960584230720997,,human
TXN,0.014941368252038956,,,0.04429319500923157,0.029901426285505295,0.015342409722507,,0.026119599817320704,0.022621918004006147,0.029901426285505295,human
