gene_symbol,logfc_dz:773,logfc_dz:267,logfc_dz:137,mean_logfc,median_logfc,common_experiment,organism
SQRDL,0.0284443199634552,0.04234151542186737,0.007487837690860033,0.026091224358727533,0.0284443199634552,0.04234151542186737,human
LDHB,0.028382401913404465,,0.0390983484685421,0.03374037519097328,0.03374037519097328,,human
LOC100507328,0.02812456712126732,0.043397776782512665,,0.03576117195188999,0.03576117195188999,0.043397776782512665,human
AHR,0.028070010244846344,0.01266853604465723,,0.020369273144751787,0.020369273144751787,0.01266853604465723,human
PARK7,0.02796388417482376,,-0.011160376481711864,0.008401753846555948,0.008401753846555948,,human
ITGAV,0.02785836160182953,-0.013487865217030048,,0.00718524819239974,0.00718524819239974,-0.013487865217030048,human
FYN,0.027831608429551125,-0.01908564195036888,,0.004372983239591122,0.004372983239591122,-0.01908564195036888,human
ATP10D,0.0276783537119627,0.053907621651887894,,0.0407929876819253,0.0407929876819253,0.053907621651887894,human
MYC,0.027428600937128067,0.01357800792902708,,0.020503304433077574,0.020503304433077574,0.01357800792902708,human
NCOA4,0.027346113696694374,0.03244039788842201,0.012039090506732464,0.023941867363949616,0.027346113696694374,0.03244039788842201,human
RPL30,0.026562688872218132,-0.054711081087589264,0.06542432308197021,0.012425310288866362,0.026562688872218132,-0.054711081087589264,human
RPL36AL,0.026527196168899536,-0.018693652004003525,0.007884619757533073,0.005239387974143028,0.007884619757533073,-0.018693652004003525,human
RPS3,0.02623734623193741,-0.045767754316329956,0.051910579204559326,0.010793390373388926,0.02623734623193741,-0.045767754316329956,human
GPX4,0.02587779425084591,0.03214685618877411,0.007835585623979568,0.021953412021199863,0.02587779425084591,0.03214685618877411,human
CASP1,0.02578127756714821,0.016272231936454773,,0.02102675475180149,0.02102675475180149,0.016272231936454773,human
SEC61B,0.025725210085511208,-0.01814318262040615,,0.0037910137325525284,0.0037910137325525284,-0.01814318262040615,human
RPS9,0.025661278516054153,,0.01747523806989193,0.02156825829297304,0.02156825829297304,,human
CD83,0.025653734803199768,0.03864945471286774,0.006903097499161959,0.023735429005076487,0.025653734803199768,0.03864945471286774,human
RPS4Y1,0.02560274675488472,,-0.045584455132484436,-0.009990854188799858,-0.009990854188799858,,human
EEF1G,0.02557823620736599,-0.04020553454756737,,-0.007313649170100689,-0.007313649170100689,-0.04020553454756737,human
TMBIM6,0.025410281494259834,,,0.025410281494259834,0.025410281494259834,,human
PFDN5,0.025178173556923866,0.01967422477900982,,0.022426199167966843,0.022426199167966843,0.01967422477900982,human
RPL10A,0.025066252797842026,-0.03132399544119835,0.095115527510643,0.029619261622428894,0.025066252797842026,-0.03132399544119835,human
ALDOA,0.025018105283379555,0.045145999640226364,0.009228002279996872,0.026464035734534264,0.025018105283379555,0.045145999640226364,human
RPS8,0.024932658299803734,-0.01850033737719059,0.1468764692544937,0.05110293005903562,0.024932658299803734,-0.01850033737719059,human
PKM,0.02489228919148445,,-0.00889633595943451,0.007997976616024971,0.007997976616024971,,human
GBP1,0.024762947112321854,,,0.024762947112321854,0.024762947112321854,,human
HYOU1,0.024740200489759445,,,0.024740200489759445,0.024740200489759445,,human
RPL12,0.02465258538722992,-0.01962953992187977,-0.031054988503456116,-0.008677314346035322,-0.01962953992187977,-0.01962953992187977,human
TAF10,0.024440055713057518,0.037737131118774414,0.014015838503837585,0.02539767511188984,0.024440055713057518,0.037737131118774414,human
TNS3,0.023998994380235672,0.012166198343038559,,0.018082596361637115,0.018082596361637115,0.012166198343038559,human
RPS18,0.02387719415128231,-0.056775204837322235,,-0.016449005343019962,-0.016449005343019962,-0.056775204837322235,human
IGHA2,0.023622436448931694,,0.05306149646639824,0.03834196645766497,0.03834196645766497,,human
HNRNPAB,0.023325180634856224,,-0.006632639095187187,0.008346270769834518,0.008346270769834518,,human
JARID2,0.02324781008064747,,,0.02324781008064747,0.02324781008064747,,human
NPM1,0.023156531155109406,,-0.008671537041664124,0.007242497056722641,0.007242497056722641,,human
PLAC8,0.02315252460539341,,,0.02315252460539341,0.02315252460539341,,human
RPL32,0.023115921765565872,-0.03852636367082596,-0.04432196915149689,-0.01991080368558566,-0.03852636367082596,-0.03852636367082596,human
ARPC5,0.02310577966272831,-0.01576307788491249,0.006644597742706537,0.004662433173507452,0.006644597742706537,-0.01576307788491249,human
YWHAB,0.022976968437433243,,,0.022976968437433243,0.022976968437433243,,human
YARS,0.02297617495059967,,,0.02297617495059967,0.02297617495059967,,human
RPS4X,0.022947687655687332,,0.16439418494701385,0.0936709363013506,0.0936709363013506,,human
TRAC,0.022902822121977806,-0.011138430796563625,,0.00588219566270709,0.00588219566270709,-0.011138430796563625,human
PTGES3,0.02275128848850727,,-0.010709132999181747,0.006021077744662762,0.006021077744662762,,human
GSTO1,0.022629376500844955,0.04508410021662712,-0.02184624783694744,0.015289076293508211,0.022629376500844955,0.04508410021662712,human
RPL36,0.0225952360779047,,0.04516138508915901,0.03387831058353186,0.03387831058353186,,human
HNRNPA2B1,0.02255879156291485,-0.01923823356628418,-0.01984024979174137,-0.0055065639317035675,-0.01923823356628418,-0.01923823356628418,human
SRP14,0.022530829533934593,0.015939002856612206,0.03691306337714195,0.025127631922562916,0.022530829533934593,0.015939002856612206,human
TRIP12,0.022199589759111404,0.01526174508035183,,0.018730667419731617,0.018730667419731617,0.01526174508035183,human
