gene_symbol,logfc_dz:561,logfc_dz:787,logfc_dz:707,mean_logfc,median_logfc,common_experiment,organism,signature_type
TSPAN13,0.0123969903215765,0.0320645757019519,,0.0222307830117642,0.0222307830117642,,human,UP
C1S,,,0.0222088079899549,0.0222088079899549,0.0222088079899549,0.0222088079899549,human,UP
PRDX1,,0.0225870441645383,0.0216564312577247,0.0221217377111315,0.0221217377111315,0.0216564312577247,human,UP
UCHL1,0.0221103932708501,,,0.0221103932708501,0.0221103932708501,,human,UP
REXO2,,0.0220095608383417,,0.0220095608383417,0.0220095608383417,,human,UP
DSTN,,0.0131406215950846,0.0308213997632265,0.0219810106791555,0.0219810106791555,0.0308213997632265,human,UP
PRNP,,,0.0219370387494564,0.0219370387494564,0.0219370387494564,0.0219370387494564,human,UP
LY6E,,,0.0218880120664834,0.0218880120664834,0.0218880120664834,0.0218880120664834,human,UP
RPL15,0.0230725947767496,0.0204633884131908,,0.0217679915949702,0.0217679915949702,,human,UP
MLLT11,,,0.0217240191996097,0.0217240191996097,0.0217240191996097,0.0217240191996097,human,UP
PPIC,,,0.021668242290616,0.021668242290616,0.021668242290616,0.021668242290616,human,UP
PSMB4,0.0177867766469717,0.0260065626353025,0.0209987591952085,0.0215973661591609,0.0209987591952085,0.0209987591952085,human,UP
SERINC1,0.0197649765759706,,0.0233449004590511,0.0215549385175108,0.0215549385175108,0.0233449004590511,human,UP
ATRAID,0.0116785448044538,0.0312946960330009,0.021680174395442,0.0215511384109656,0.021680174395442,0.021680174395442,human,UP
SRPRB,0.0130985341966152,0.0299915447831153,,0.0215450394898653,0.0215450394898653,,human,UP
LCP1,0.0215311255306005,,,0.0215311255306005,0.0215311255306005,,human,UP
