"SYMBOL","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
SPTY2D1,0.245483502892566,0.174968355982256,0.258,0.197,1
GNG12,0.245574147599738,-0.0785547679078213,0.374,0.373,1
MTMR12,0.245680773238865,0.00965749395917109,0.178,0.154,1
GLRX5,0.246334435997816,-0.0443744530933824,0.323,0.327,1
CSDE1,0.246480086615613,0.00118312181106828,0.544,0.533,1
B4GALT1,0.246483156272325,0.124278499487778,0.331,0.255,1
SFRP1,0.246714946769584,-0.121246900269868,0.106,0.113,1
OXA1L,0.246736345964692,0.00722929177087328,0.183,0.18,1
KRAS,0.246800057109609,0.194462949741757,0.345,0.278,1
GNPTG,0.246963571434668,-0.101112523036022,0.17,0.198,1
CPXM1,0.247113572447708,0.00326478524504609,0.142,0.137,1
MATN2,0.247277256280831,-0.0396997631698186,0.173,0.17,1
WDR48,0.247390408252401,0.0927065586507364,0.188,0.144,1
NUDCD3,0.247414936678176,-0.0601880366678199,0.15,0.161,1
ST8SIA4,0.247525669859537,-0.0552641709146577,0.114,0.142,1
CDK10,0.247709852613367,-0.196240774700041,0.134,0.19,1
SKA2,0.247739583649273,-0.247790028946951,0.169,0.245,1
FKBP10,0.247850038051254,-0.0254356526865613,0.256,0.275,1
CSK,0.24811287900502,-0.00140267144614914,0.108,0.11,1
MICALL2,0.248223158280608,0.084575880233785,0.137,0.098,1
TIMP1,0.248312600242057,0.52518974714988,0.784,0.756,1
GIT1,0.24839909095623,0.0341872325232315,0.212,0.194,1
DECR1,0.248437991988521,-0.18695208237849,0.241,0.302,1
ECHDC1,0.248559752514054,-0.0571840040597351,0.168,0.2,1
FLYWCH2,0.248614104189074,-0.0828411827208909,0.222,0.258,1
FOXF1,0.248832730114899,0.176708525464941,0.234,0.178,1
FAF2,0.248890615883698,-0.0340973390788215,0.152,0.157,1
SLC37A3,0.249043413824266,0.0648722944316501,0.121,0.096,1
NCBP3,0.249140277188309,0.0970925386034154,0.239,0.187,1
TNIP1,0.249236596388299,0.327538050243859,0.312,0.196,1
RO60,0.249416656597884,-0.0430100100868401,0.296,0.286,1
KIF13B,0.249702533886437,0.0501529717330577,0.133,0.117,1
ZNF503,0.249709156686718,-0.112079797260611,0.237,0.289,1
CTNNBIP1,0.24997887035311,-0.0835107164509263,0.131,0.163,1
PSMG1,0.250042462493394,-0.141865430346563,0.143,0.205,1
PHF13,0.250057114000455,0.048287744422039,0.119,0.103,1
KANSL1,0.250073180765751,0.159577657674493,0.381,0.318,1
SLC2A1,0.250389936902498,0.033789605576353,0.106,0.074,1
RIPOR1,0.250532103238733,0.301564351890686,0.331,0.244,1
SEPTIN7,0.250737116027956,-0.121420094508496,0.606,0.637,1
DMAC1,0.250898857155783,-0.141094459011784,0.211,0.259,1
ARPC2,0.250934067520733,0.0712483549382541,0.631,0.63,1
GRWD1,0.251247322364256,-0.0591163355459706,0.112,0.114,1
PTEN,0.251397530930217,-0.0269702308453972,0.262,0.257,1
NAA20,0.251940859773784,-0.13071267468426,0.279,0.312,1
SH3TC1,0.252166408629145,0.120448925137955,0.108,0.081,1
F11R,0.252247859561807,0.130505956891657,0.167,0.133,1
STK3,0.252304212276727,0.0696393084060812,0.221,0.19,1
IRF9,0.252451625639372,-0.285857997657616,0.204,0.264,1
HMG20B,0.252724917244728,-0.20478781864702,0.202,0.254,1
SPPL2A,0.252757623450721,0.0148781636676871,0.286,0.252,1
CRBN,0.252853234740787,0.032470228502288,0.255,0.248,1
FDFT1,0.252867917826129,-0.049233327145277,0.129,0.135,1
RCHY1,0.252982942241549,-0.0454198276005211,0.1,0.111,1
PDCD2,0.253040992866909,-0.0403619751216969,0.179,0.207,1
PTPA,0.253324308325538,-0.127406858285137,0.194,0.232,1
SPART,0.253563033485805,0.0227318280036064,0.251,0.223,1
FBXO9,0.253783824151191,-0.151567165792256,0.161,0.189,1
ASPSCR1,0.25417823498365,-0.0600261633199143,0.128,0.148,1
MIR222HG,0.25426751481836,0.322099970228169,0.27,0.175,1
VEZF1,0.254343840654008,0.142865262523382,0.275,0.228,1
DDX58,0.25444529405192,-0.0133901775984551,0.105,0.111,1
TANC1,0.254633671020896,-0.112484898893761,0.356,0.361,1
PEMT,0.254916008564222,0.0246761685272276,0.137,0.145,1
PDIA4,0.255475686971129,-0.0406490883118508,0.341,0.342,1
TAF12,0.255555058198885,-0.136645507981189,0.123,0.159,1
OSBPL10,0.255650551116254,-0.0209434530485303,0.143,0.148,1
HIP1,0.255689108423569,-0.0347805964210206,0.244,0.243,1
PAK2,0.255692365263026,-0.117545462634486,0.445,0.472,1
ZYG11B,0.256429235631237,-0.065546033404696,0.151,0.149,1
NGLY1,0.256652644566058,-0.0786826474550689,0.125,0.146,1
SIL1,0.256778857631413,0.0158820016790682,0.173,0.178,1
SH3BP5,0.256882403984402,0.0941381718494487,0.43,0.406,1
PHPT1,0.257387077677694,-0.0941174205124315,0.438,0.488,1
STARD13,0.25740958004467,0.0421544932069466,0.136,0.09,1
EIF4E2,0.257541719541732,-0.010544645769475,0.274,0.267,1
ARPC3,0.257936401858719,-0.200186512577077,0.627,0.647,1
UXT,0.257992977524445,-0.166382583511062,0.447,0.488,1
TMEM37,0.25804275806927,-0.313601968061034,0.093,0.191,1
BCKDK,0.258387205150655,-0.0853878561725153,0.118,0.149,1
LTV1,0.258655304946267,-0.129587615895787,0.112,0.141,1
ATP6V1B2,0.258835577615674,0.137850053487758,0.134,0.096,1
NIPBL,0.258889536079012,0.185792623928353,0.33,0.286,1
GNPDA1,0.259088928633614,-0.0319119312579429,0.106,0.114,1
GOLGA4,0.259138452018971,0.281723733389599,0.417,0.343,1
IFNGR1,0.259163237939823,0.094017625837762,0.355,0.307,1
PGK1,0.25929720598863,-0.101233233790602,0.467,0.469,1
RASSF8,0.259359917089758,0.136071218867229,0.155,0.109,1
ULK1,0.259518173884156,-0.0335069018417174,0.109,0.11,1
MYH10,0.259716431871853,-0.114707237769752,0.154,0.189,1
NFU1,0.259758588413363,-0.1733109483964,0.123,0.166,1
SNX27,0.260041927797663,-0.0631608030137433,0.105,0.108,1
ZNF3,0.260083529316542,-0.0211134944950284,0.113,0.104,1
SERPINH1,0.260116932651731,0.116466552710053,0.627,0.611,1
ZEB1,0.260301715105631,0.207610514338031,0.434,0.366,1
DCHS1,0.260388403788777,-0.0860045358329774,0.198,0.223,1
SCO2,0.260398029039886,-0.0548316749990216,0.111,0.119,1
UTRN,0.260491987931426,-0.0335493924745993,0.505,0.5,1
FOXJ3,0.260681706345971,0.0804065459736061,0.159,0.147,1
PIGBOS1,0.260777319081341,-0.0754466647236651,0.106,0.119,1
MAGT1,0.260819571503888,0.0143874785194178,0.238,0.215,1
CTSZ,0.260982652521911,0.031840385336964,0.28,0.28,1
KIAA1671,0.260991591117662,-0.0859293570817641,0.091,0.101,1
UGP2,0.261412831797611,0.0231428252672352,0.226,0.217,1
WDR70,0.261457051802026,-0.134026649600338,0.111,0.132,1
SMIM20,0.261613251501988,-0.113547248141663,0.11,0.144,1
UGGT1,0.262052311920742,-0.0664073056343854,0.126,0.15,1
LSM2,0.262276128810106,-0.260630677309729,0.32,0.388,1
ALDH9A1,0.26249279592151,-0.104880463420697,0.161,0.171,1
AKT2,0.262565286493108,0.0681963375735165,0.122,0.101,1
TMEM41B,0.262695869252999,0.121170379693246,0.232,0.196,1
AKT1,0.262802235308247,-0.0888210749355451,0.162,0.187,1
FBXO7,0.262924562030919,0.0329764225895792,0.25,0.209,1
OSBP,0.262953989078562,0.155453749616653,0.197,0.14,1
PAK1IP1,0.263272115451219,-0.0905944646382491,0.116,0.135,1
SIGIRR,0.263466133262714,-0.00193863153674523,0.338,0.344,1
ATOX1,0.263583818237842,-0.167838838026438,0.542,0.585,1
ATE1,0.263912245166814,-0.00806982900057784,0.133,0.128,1
BTF3L4,0.264093894983679,-0.150915431800289,0.311,0.34,1
OFD1,0.26410351455945,0.0472362240494644,0.139,0.121,1
AAMP,0.264307472390311,-0.0993128621406347,0.207,0.227,1
ARL6IP5,0.264621859896388,-0.10120787189168,0.3,0.341,1
ABI2,0.264678026224917,0.106878386084271,0.282,0.239,1
PALMD,0.264955428094886,-0.113335392481171,0.429,0.447,1
USP46,0.265055944355468,-0.0146028411867797,0.112,0.109,1
PLPBP,0.265193069864158,-0.121950886855104,0.098,0.13,1
TES,0.265222819696042,0.0945384519252579,0.365,0.333,1
CCDC130,0.265476945974382,0.0238130699644311,0.125,0.134,1
SHC2,0.265556087952274,-0.00283255218109008,0.146,0.13,1
PHAX,0.266307717436979,-0.0548902517896259,0.173,0.173,1
FAM3C,0.266330499543798,0.0193103836640067,0.26,0.232,1
TIMM17B,0.266343249972321,-0.107556757549215,0.149,0.18,1
RPL22,0.266436512516239,-0.165457348293773,0.859,0.868,1
RWDD3,0.266471014997129,-0.0248284901278014,0.105,0.111,1
ARID1B,0.26659949721742,0.065009218090649,0.332,0.309,1
TATDN1,0.266802571441279,-0.121921647232547,0.184,0.2,1
DMAP1,0.266953866035983,0.00269972280924957,0.1,0.112,1
PDIA6,0.267310841494951,0.06398257107211,0.576,0.563,1
PTAR1,0.267834656258347,-0.0580206303819273,0.161,0.157,1
RALGAPA2,0.267972997621811,-0.0566646015849499,0.506,0.503,1
CCT5,0.268033594353207,-0.0225532995570719,0.399,0.388,1
RAF1,0.268112005596995,-0.0231335776880132,0.189,0.168,1
PDGFA,0.268258572222217,0.241927598383799,0.207,0.114,1
DNM3,0.268292932090022,-0.0693730317413859,0.079,0.103,1
NENF,0.268542488128223,-0.0269069141791535,0.31,0.317,1
RPL19,0.268833968541799,-0.140367252017587,0.934,0.942,1
GSTK1,0.2688804469237,-0.114619873708873,0.368,0.394,1
GART,0.268922375455042,-0.0740047795109485,0.141,0.148,1
CTNNB1,0.26956785726536,-0.0701715085214998,0.587,0.584,1
EXOSC7,0.269745892092665,-0.153562070445585,0.122,0.176,1
DPY19L1,0.269820997849946,-0.103065498257132,0.132,0.15,1
MTX1,0.270224299034391,-0.0553335909131902,0.143,0.16,1
NT5C3B,0.270357353574954,-0.0789198560107043,0.157,0.178,1
AK3,0.270439033263265,-0.0414796408685482,0.229,0.247,1
C8orf33,0.270586529736239,-0.0930169715039032,0.159,0.174,1
C12orf45,0.270651364219668,-0.0858735032920208,0.1,0.135,1
SURF1,0.270662586831315,-0.127128392138741,0.129,0.161,1
TMED3,0.271121530197409,-0.0685488842692024,0.196,0.201,1
SERPINB8,0.271285790667048,0.0752517707432443,0.115,0.08,1
PTBP1,0.271517280643977,0.0780904279621784,0.395,0.365,1
MICOS13,0.271677071810274,-0.192034023990304,0.351,0.419,1
TOR3A,0.271693790009131,-0.0141483920823864,0.1,0.128,1
C9orf72,0.271752417186824,0.0994740373985889,0.12,0.087,1
PTPRN2,0.272250583672317,-0.111381191945839,0.122,0.16,1
RSBN1L,0.272492048534831,-0.0789000213289429,0.228,0.252,1
KLHDC2,0.27294592720241,-0.0509000184851873,0.144,0.149,1
EHD4,0.273111201748531,0.0993442876699957,0.454,0.414,1
LTBR,0.273326872733683,-0.064575073491409,0.197,0.222,1
ATXN3,0.273497254092475,-0.048110177437948,0.239,0.25,1
BRIX1,0.273587016654203,-0.0836695758626929,0.158,0.202,1
REX1BD,0.273618444251341,-0.142938623458693,0.375,0.409,1
TXLNA,0.27373557484582,0.0531801077134614,0.227,0.201,1
MIGA1,0.273807307648741,-0.00282140242717022,0.107,0.108,1
PPP3CB,0.273909669393024,-0.0340982010571047,0.103,0.105,1
USP7,0.273950644098185,-0.00166259023790083,0.241,0.228,1
BRMS1,0.27400793282502,-0.157100493124139,0.112,0.139,1
TNPO1,0.274091489320964,-0.0261528121405101,0.339,0.314,1
RABGAP1L,0.274150566135784,-0.0135864093797359,0.098,0.108,1
CALU,0.2742236671613,0.0811104179989801,0.538,0.519,1
PPP1R11,0.274556828245155,-0.0785691939003249,0.127,0.144,1
HPS1,0.274953273598701,0.00326267908105127,0.101,0.094,1
RHOA,0.274995294153305,-0.103089305091324,0.633,0.653,1
ZCCHC14,0.275019549516397,0.167647619185812,0.181,0.119,1
TIE1,0.275393419079877,0.0529744859178607,0.38,0.367,1
DPY30,0.275516754533241,-0.27524406951691,0.236,0.31,1
KRT19,0.275969223650913,0.117223170584872,0.198,0.193,1
ATP5IF1,0.276122327575028,-0.403945164543615,0.495,0.59,1
EPHA2,0.276326179472792,0.0692472781505803,0.212,0.196,1
DNAJC21,0.276403443198261,0.216772399997044,0.342,0.286,1
TJP2,0.276443416076361,0.102763027883639,0.22,0.175,1
SMIM3,0.276563293049035,-0.135024847774603,0.208,0.233,1
MAD2L2,0.277341320372683,-0.0948076137487854,0.143,0.164,1
MCTP1,0.277399226064774,0.155958408966089,0.151,0.11,1
PRPS1,0.277411378230076,-0.0385043780020222,0.138,0.151,1
STK17A,0.277533143023052,0.100769669625771,0.324,0.263,1
CCDC90B,0.277699431019265,-0.129840052110745,0.165,0.209,1
UTP18,0.278649391689774,-0.0388990904172961,0.143,0.144,1
IFT43,0.278700887396519,-0.0634575312042911,0.228,0.235,1
GALNT11,0.278794941756956,-0.0362232262871253,0.096,0.119,1
DDX10,0.278886346852755,-0.0436823580876753,0.128,0.121,1
SIPA1,0.27929045899735,-0.132432635937524,0.128,0.152,1
UBE4A,0.279351127525123,-0.0186635215685466,0.163,0.166,1
CHD8,0.279396797755113,-0.0479928282183622,0.164,0.169,1
IARS,0.279474499606182,-0.0809863232302194,0.166,0.185,1
SETD3,0.279650547877337,-0.0517636851160845,0.18,0.176,1
FAM174A,0.279794624434756,-0.0960603136248535,0.104,0.117,1
FASN,0.279829154820823,-0.0697102136922835,0.092,0.1,1
MCUB,0.279871253029051,0.0468742607513402,0.127,0.12,1
GLT8D1,0.279963950071833,-0.0309967404394812,0.102,0.124,1
RPL11,0.280234568959171,-0.0696719009100093,0.961,0.966,1
CEP112,0.280269145860878,0.0365784487949898,0.143,0.135,1
TFB2M,0.280323898149523,0.00546675440950894,0.135,0.13,1
CTSF,0.280486619631531,-0.111103917361502,0.13,0.149,1
WDR60,0.280572242071622,0.0301942326036757,0.177,0.156,1
SMIM14,0.28064230460981,0.0165659136550274,0.177,0.171,1
SGK3,0.280822031087112,-0.0532931845949783,0.108,0.106,1
CNIH4,0.280861033827287,-0.163192303035434,0.35,0.377,1
TSC2,0.280996168807972,0.0164590661595798,0.122,0.119,1
U2AF2,0.281023488967947,0.0126262213025761,0.199,0.198,1
AIG1,0.281024672187261,0.00988743855774149,0.202,0.2,1
HDHD5,0.281270693033678,-0.110220331544059,0.081,0.112,1
RFK,0.281454362016913,-0.0969098477090842,0.171,0.177,1
MRPL33,0.281684058171173,-0.088936416454116,0.57,0.613,1
UBAC1,0.282088437936161,-0.0839611772284126,0.147,0.178,1
NUDT16L1,0.282336737610408,-0.0999318035445614,0.123,0.149,1
TOMM6,0.282395736380495,-0.155058083963233,0.42,0.456,1
PABPC4,0.282410462980629,-0.0134800655086407,0.328,0.3,1
HNRNPAB,0.282457941012831,-0.0319366983725557,0.522,0.524,1
ANGEL2,0.2826504668404,-0.0623828362221066,0.091,0.1,1
C2orf49,0.282694280708736,-0.0258251380792756,0.144,0.145,1
ZNF652,0.282757782799408,-0.0352561405800615,0.155,0.132,1
PWWP2A,0.282842885348887,0.018474338405214,0.121,0.102,1
SLC39A14,0.282885490455983,0.124182421523007,0.179,0.123,1
LTBP3,0.28288552474346,0.0355365095498381,0.218,0.207,1
NOP53,0.282986841478774,0.0376098963021767,0.452,0.449,1
GBP2,0.283009120928071,0.101324804931514,0.206,0.162,1
RECQL,0.283221308504373,-0.148823524353088,0.222,0.254,1
C14orf119,0.283223173248704,-0.208286355379963,0.208,0.275,1
TOPORS,0.283282141057723,0.160504888960315,0.249,0.202,1
ZNF407,0.283377780024534,-0.017134956412643,0.11,0.103,1
SCOC,0.283834345014639,-0.264712516522424,0.233,0.299,1
NDUFC1,0.283914139026048,-0.29987938346234,0.463,0.54,1
ANKRD13C,0.284125028280531,-0.0146568441516859,0.108,0.099,1
BCOR,0.284269692554073,0.0463629711495744,0.108,0.104,1
LINC02802,0.284377640046151,-0.0531821686720109,0.12,0.13,1
NIT2,0.284697129932355,-0.114218254804229,0.139,0.165,1
TMEM132A,0.285145873381156,-0.0441185107467854,0.109,0.113,1
SPTBN1,0.285524288386398,0.0929277453673416,0.683,0.664,1
MAGI1,0.28571135014405,0.0372215064221935,0.27,0.236,1
MRPL38,0.286018678052703,-0.227190862350505,0.153,0.225,1
STX16,0.286106923577435,0.0169776281726745,0.238,0.198,1
RNF126,0.286162419561618,-0.0492349252006512,0.157,0.182,1
PIAS1,0.286212317837177,-0.0359389913629873,0.217,0.193,1
SNX6,0.286287882314116,-0.121458150520774,0.364,0.393,1
NCOR1,0.286434469815673,-0.0537307977995346,0.273,0.281,1
UBE2D3,0.286463114340864,0.0448605255766386,0.664,0.644,1
VEGFB,0.28681757642288,-0.0143443086951239,0.191,0.208,1
CANT1,0.286826302499545,-0.0296032263910891,0.129,0.113,1
CD99,0.286897030297663,0.00382253768162055,0.596,0.596,1
CGGBP1,0.286996642204807,-0.15566423000078,0.314,0.361,1
WDR54,0.287098075801353,-0.0704342505336837,0.098,0.135,1
WDFY1,0.287132217241942,0.0977659019227727,0.214,0.17,1
DHX38,0.287601195986786,-0.019628832295378,0.137,0.124,1
HAGH,0.287892087715061,-0.123268423800348,0.146,0.186,1
AC015912.3,0.287921013915612,0.223467122789429,0.194,0.17,1
CHERP,0.28799437940442,-0.00709901112603939,0.132,0.121,1
MPP5,0.288227422213862,0.0578444648151557,0.133,0.099,1
BCL2L12,0.288963725289862,-0.106268233536956,0.096,0.139,1
ZNF524,0.289024186193811,-0.068242286603839,0.112,0.15,1
SGTA,0.289328568126958,-0.0408038573027634,0.154,0.177,1
DNAJC8,0.289395511974862,-0.166898365106608,0.398,0.437,1
CCNY,0.289482240486394,-0.0109037509643317,0.233,0.231,1
UFC1,0.290816854767065,-0.153484095678815,0.435,0.458,1
CENPU,0.291103544821456,-0.227796641241586,0.045,0.112,1
QTRT2,0.291159659434173,-0.0914430763183054,0.103,0.121,1
PPP1R12A,0.291314514473443,0.0328540445411328,0.343,0.333,1
CCDC12,0.29151443951882,-0.0616409207820021,0.277,0.282,1
RARA,0.292100480212959,0.120845724092144,0.196,0.15,1
ETV6,0.292124210586395,-0.162408509501392,0.232,0.268,1
GBE1,0.292308442671871,0.0716896639810884,0.17,0.144,1
C17orf49,0.293180288447514,-0.129282268707857,0.372,0.402,1
RPL18A,0.293345427972136,-0.0178774755506579,0.953,0.955,1
GARS-DT,0.293608700784127,-0.0593134615158041,0.087,0.1,1
SPATC1L,0.29372232533627,-0.0334382631673707,0.085,0.104,1
BLVRA,0.293830031734508,-0.0840331899319333,0.082,0.119,1
PRKRA,0.29393249677226,-0.0806501428372498,0.184,0.192,1
ING4,0.294354535926416,-0.110180340516943,0.109,0.158,1
PLAA,0.294705637886088,0.020119256024499,0.102,0.087,1
PRXL2C,0.29492344585721,0.122624124042229,0.221,0.181,1
TSC22D2,0.29500982764629,0.275254533586212,0.376,0.296,1
CMIP,0.29503164886349,0.170168512749111,0.332,0.268,1
RBFA,0.295590626032734,-0.00496503205145987,0.149,0.143,1
BCLAF1,0.296182379067291,0.0893695712605602,0.502,0.473,1
GTF2A2,0.296345265901753,-0.158336002767895,0.39,0.426,1
GATAD2A,0.296624392755686,0.131650220188059,0.264,0.209,1
UQCRH,0.296637340073834,-0.192185430297714,0.626,0.639,1
CCDC71L,0.296814905688718,0.0388076370139375,0.124,0.12,1
ST3GAL1,0.296905322507844,0.138459360599994,0.23,0.15,1
NAPA,0.297292743708667,-0.172719633521712,0.23,0.268,1
DGCR6L,0.297349296609404,-0.163695418984599,0.159,0.219,1
VCPIP1,0.297361272949334,0.0117393698245777,0.128,0.103,1
DGKH,0.297449161284375,-0.0326749532584126,0.293,0.28,1
CALCOCO1,0.297614321186136,0.0640593463302843,0.151,0.11,1
SYNPO2,0.297736351794883,0.131370626012635,0.107,0.062,1
PDCL,0.297854091511645,-0.107966782640152,0.18,0.203,1
PLP2,0.298064318960372,0.0275498984422524,0.212,0.214,1
GNG5,0.298205151230442,-0.0865264378703539,0.725,0.734,1
HIPK2,0.298503971477888,0.090235158266143,0.249,0.204,1
DR1,0.298854259318725,0.0965149670496128,0.246,0.197,1
NAGK,0.299128180029795,-0.196947142909762,0.126,0.176,1
TAZ,0.299197785298441,0.00674096116238659,0.097,0.101,1
CORO1C,0.29936690445259,0.108582509338585,0.251,0.195,1
TMEM115,0.299458679092029,-0.0483541576385054,0.123,0.127,1
C11orf74,0.299607360389726,-0.0425116253654857,0.127,0.16,1
ABCE1,0.300292888942123,-0.00348635851182522,0.313,0.309,1
HNRNPA0,0.300364615500686,-0.07850342267062,0.452,0.472,1
SMC5,0.300647160647559,0.0943157850170289,0.24,0.206,1
ETFRF1,0.300647708308633,-0.0826445204732905,0.126,0.147,1
MPPE1,0.300764535905263,-0.0534860439813855,0.077,0.106,1
SAMHD1,0.30081523082881,-0.0448960437853138,0.13,0.157,1
NBAS,0.301012515502633,-0.0293092356440282,0.113,0.109,1
YY1AP1,0.301428061352088,0.0692402771546434,0.139,0.118,1
BNC2,0.30158770009245,-0.0223271877150462,0.109,0.109,1
KANK2,0.301668408645372,0.0700163610260124,0.146,0.139,1
GNAI2,0.301914537634298,-0.0317261975280543,0.639,0.635,1
UHRF1BP1L,0.302186912790425,0.0908156740094999,0.137,0.089,1
EXOSC4,0.3022417630357,-0.0945248246618429,0.138,0.169,1
NMT2,0.302449545008547,0.0152693198693959,0.101,0.087,1
UPF2,0.302647514317711,0.128896012777977,0.238,0.212,1
TASOR2,0.302705782281877,0.056443019423706,0.21,0.186,1
CD200,0.302758206617335,0.129799397070499,0.372,0.352,1
PHYH,0.302790623814923,0.0762269094771814,0.143,0.133,1
TMEM60,0.303089091811979,-0.159565360808599,0.063,0.11,1
LINC00963,0.3036615922565,-0.100004706676496,0.123,0.154,1
SMAD9,0.303708694930507,0.0688070827377834,0.115,0.074,1
NPEPPS,0.303735766006863,0.0561441120264013,0.353,0.295,1
WSB2,0.303902255100458,-0.0295275754447974,0.118,0.13,1
DGAT1,0.304075490808518,0.00901231347733333,0.173,0.181,1
CCT7,0.304500148378413,-0.215731850001795,0.338,0.381,1
AAK1,0.304906514890321,-0.0554227557684394,0.302,0.277,1
OXLD1,0.305005128987751,-0.0942526866002941,0.107,0.134,1
KDM5A,0.305058523840164,0.121482303618357,0.328,0.271,1
PYCARD,0.3052331936868,-0.225068697227786,0.166,0.239,1
TRIM28,0.305251023373572,-0.135369044722104,0.338,0.352,1
PTDSS1,0.305285281847365,-0.0294229626937153,0.095,0.105,1
BAZ2A,0.305579469566887,0.216212682638902,0.279,0.201,1
CSNK1G2,0.306049514022719,0.071457999297287,0.208,0.178,1
GEMIN7,0.306097517576724,-0.0872804500655305,0.067,0.105,1
MAPK9,0.306184659322381,-0.0539653573935438,0.089,0.104,1
ISCA1,0.306281121738101,-0.00802540439176846,0.285,0.257,1
TMEM50B,0.306484703970487,-0.00570294418027917,0.258,0.247,1
AVEN,0.306645132470196,-0.0183903112806048,0.113,0.11,1
ADGRA2,0.306723242978769,0.0540715372787353,0.107,0.092,1
COX14,0.307150594272007,-0.207777745054667,0.361,0.424,1
NARF,0.307329243513169,-0.000465828899645526,0.318,0.314,1
ADI1,0.307335314163067,-0.169618568961551,0.295,0.338,1
ASAP2,0.307541872986186,-0.0187891845714759,0.216,0.224,1
C19orf25,0.307642889128675,-0.075773290719675,0.104,0.119,1
RBM42,0.307859811097311,-0.145317098316687,0.18,0.225,1
PPIL1,0.307938074562335,-0.0437803302575692,0.068,0.112,1
USP31,0.308085080287057,-0.0206421870628825,0.111,0.095,1
CHRAC1,0.308282813519592,-0.00283236435862871,0.204,0.167,1
NKAPD1,0.308313273593686,0.00818780661289487,0.117,0.096,1
SPRY4,0.308548360670469,0.101528201465097,0.237,0.21,1
