gene_symbol,logfc_dz:774,logfc_dz:775,logfc_dz:776,logfc_dz:777,logfc_dz:808,logfc_dz:778,logfc_dz:613,mean_logfc,median_logfc,common_experiment,organism
CCL2,0.0374714620411396,0.02339264377951622,0.02607540413737297,0.038966935127973557,,,0.014472782611846924,0.028075845539569856,0.02607540413737297,0.02607540413737297,human
PTTG1,0.037139225751161575,0.03914904594421387,0.01413046196103096,,0.014798755757510662,0.055989332497119904,0.02050545997917652,0.03028538031503558,0.02882234286516905,0.01413046196103096,human
PSMA4,0.03704878315329552,0.03498155251145363,,0.031662385910749435,,0.03189699724316597,,0.03389742970466614,0.0334392748773098,,human
UQCRH,0.036877602338790894,0.030832644551992416,0.023216910660266876,0.017882786691188812,0.03872370347380638,0.03405032679438591,0.02305188961327076,0.02923369487481458,0.030832644551992416,0.023216910660266876,human
NOP58,0.03672964498400688,0.027611101046204567,,0.01757141575217247,,0.013578538782894611,,0.023872675141319633,0.02259125839918852,,human
KIT,0.03645540773868561,0.043426211923360825,0.01353231817483902,,0.012545500881969929,0.08392767608165741,,0.03797742296010256,0.03645540773868561,0.01353231817483902,human
CS,0.036311499774456024,0.0360586978495121,0.019282441586256027,,0.014194777235388756,0.0365619957447052,0.013405755162239075,0.02596919455875953,0.027670569717884064,0.019282441586256027,human
HNRNPA1,0.0354812853038311,0.035623643547296524,0.012088220566511154,,,0.020079029724001884,,0.025818044785410166,0.027780157513916492,0.012088220566511154,human
NACAP1,0.035398270934820175,0.016269760206341743,,,,,,0.02583401557058096,0.02583401557058096,,human
PARK7,0.03529813513159752,0.016683509573340416,,0.04465346783399582,0.022080887109041214,0.04731351509690285,,0.03320590294897556,0.03529813513159752,,human
LOC728825,0.03406707942485809,0.041385360062122345,,0.04919590428471565,0.019461888819932938,0.023347144946455956,0.013403776101768017,0.030143525606642168,0.028707112185657024,,human
