gene_symbol,logfc_dz:508,logfc_dz:234,mean_logfc,median_logfc,common_experiment,organism
MIR21,0.044173337519168854,,0.044173337519168854,0.044173337519168854,,human
FMO2,0.041837818920612335,,0.041837818920612335,0.041837818920612335,,human
SMG1P3,0.04178185015916824,,0.04178185015916824,0.04178185015916824,,human
XAF1,0.04142320528626442,,0.04142320528626442,0.04142320528626442,,human
MX1,0.04128957539796829,,0.04128957539796829,0.04128957539796829,,human
LOC653080,0.0406680665910244,,0.0406680665910244,0.0406680665910244,,human
SRGN,0.040212489664554596,,0.040212489664554596,0.040212489664554596,,human
CDH11,0.03979586437344551,,0.03979586437344551,0.03979586437344551,,human
NBPF19,0.03961349278688431,,0.03961349278688431,0.03961349278688431,,human
ITGBL1,0.03871095925569534,,0.03871095925569534,0.03871095925569534,,human
SLC38A2,0.03863035887479782,,0.03863035887479782,0.03863035887479782,,human
SMG1P5,0.03826575353741646,,0.03826575353741646,0.03826575353741646,,human
GEM,0.03805021941661835,0.01605004258453846,0.027050131000578403,0.027050131000578403,0.01605004258453846,human
CD55,0.03774751350283623,,0.03774751350283623,0.03774751350283623,,human
NRP1,0.03709061071276665,,0.03709061071276665,0.03709061071276665,,human
HLA-J,0.036820005625486374,,0.036820005625486374,0.036820005625486374,,human
FOS,0.03636220470070839,0.03214433044195175,0.03425326757133007,0.03425326757133007,0.03214433044195175,human
NPIPB5,0.03631727769970894,,0.03631727769970894,0.03631727769970894,,human
GUSBP1,0.03610122203826904,,0.03610122203826904,0.03610122203826904,,human
DAD1,0.035869352519512177,,0.035869352519512177,0.035869352519512177,,human
SMG1P7,0.03559187054634094,,0.03559187054634094,0.03559187054634094,,human
ACTR2,0.035247039049863815,,0.035247039049863815,0.035247039049863815,,human
IBSP,0.03521380200982094,,0.03521380200982094,0.03521380200982094,,human
NPC2,0.03478900343179703,-0.03605547547340393,-0.0006332360208034515,-0.0006332360208034515,-0.03605547547340393,human
C1S,0.03429029509425163,0.03245839104056358,0.03337434306740761,0.03337434306740761,0.03245839104056358,human
CD53,0.033952496945858,,0.033952496945858,0.033952496945858,,human
TUBB,0.03387927636504173,,0.03387927636504173,0.03387927636504173,,human
ZNF160,0.03376283496618271,,0.03376283496618271,0.03376283496618271,,human
ADH1B,0.033713553100824356,,0.033713553100824356,0.033713553100824356,,human
TGFBI,0.033661071211099625,,0.033661071211099625,0.033661071211099625,,human
C3,0.03354416787624359,,0.03354416787624359,0.03354416787624359,,human
S100A10,0.03353782370686531,0.016769299283623695,0.025153561495244503,0.025153561495244503,0.016769299283623695,human
PARP14,0.033302728086709976,,0.033302728086709976,0.033302728086709976,,human
IFITM1,0.031745873391628265,,0.031745873391628265,0.031745873391628265,,human
LCP1,0.03154881298542023,,0.03154881298542023,0.03154881298542023,,human
TM4SF19,0.03134916350245476,,0.03134916350245476,0.03134916350245476,,human
B2M,0.031050125136971474,-0.06241064891219139,-0.01568026188760996,-0.01568026188760996,-0.06241064891219139,human
HMGN2,0.03075999580323696,0.044341180473566055,0.03755058813840151,0.03755058813840151,0.044341180473566055,human
CEMIP,0.030742818489670753,,0.030742818489670753,0.030742818489670753,,human
COL12A1,0.03068138100206852,,0.03068138100206852,0.03068138100206852,,human
HLA-E,0.030571352690458298,-0.012183910235762596,0.00919372122734785,0.00919372122734785,-0.012183910235762596,human
PCDH10,0.030465859919786453,,0.030465859919786453,0.030465859919786453,,human
ANKRD36C,0.030183367431163788,,0.030183367431163788,0.030183367431163788,,human
OAZ1,0.030144669115543365,-0.011890552006661892,0.009127058554440737,0.009127058554440737,-0.011890552006661892,human
IFI44,0.029860705137252808,,0.029860705137252808,0.029860705137252808,,human
SLC2A3,0.029731564223766327,0.01692465879023075,0.02332811150699854,0.02332811150699854,0.01692465879023075,human
FCGBP,0.02923913300037384,0.02635216899216175,0.027795650996267796,0.027795650996267796,0.02635216899216175,human
IGKC,0.029000675305724144,,0.029000675305724144,0.029000675305724144,,human
VCAM1,0.028954187408089638,,0.028954187408089638,0.028954187408089638,,human
PLIN2,0.028822055086493492,,0.028822055086493492,0.028822055086493492,,human
RHOA,0.028818313032388687,,0.028818313032388687,0.028818313032388687,,human
TRIM22,0.028758760541677475,,0.028758760541677475,0.028758760541677475,,human
TM4SF1,0.02859422005712986,-0.023409808054566383,0.0025922060012817383,0.0025922060012817383,-0.023409808054566383,human
CD74,0.02834576740860939,-0.01653163693845272,0.005907065235078335,0.005907065235078335,-0.01653163693845272,human
MX2,0.02834121324121952,,0.02834121324121952,0.02834121324121952,,human
DDX3X,0.028104590252041817,,0.028104590252041817,0.028104590252041817,,human
FN1,0.027595313265919685,0.05014820769429207,0.03887176048010588,0.03887176048010588,0.05014820769429207,human
ITGAV,0.027539551258087158,,0.027539551258087158,0.027539551258087158,,human
HK2,0.027234354987740517,,0.027234354987740517,0.027234354987740517,,human
ADAP2,0.027189450338482857,,0.027189450338482857,0.027189450338482857,,human
LRP1,0.027151675894856453,,0.027151675894856453,0.027151675894856453,,human
