gene_symbol,logfc_dz:561,logfc_dz:787,logfc_dz:707,mean_logfc,median_logfc,common_experiment,organism
TXNIP,0.03964221477508545,0.024236483499407768,-0.016586311161518097,0.015764129037658375,0.024236483499407768,-0.016586311161518097,human
AREG,0.03885097801685333,,,0.03885097801685333,0.03885097801685333,,human
HSPA5,0.03861911594867706,0.06487104296684265,,0.05174507945775986,0.05174507945775986,,human
RPS19,0.03855419158935547,0.029540585353970528,,0.034047388471663,0.034047388471663,,human
CTGF,0.038384851068258286,,0.03837132826447487,0.03837808966636658,0.03837808966636658,0.03837132826447487,human
H3F3C,0.038273561745882034,,,0.038273561745882034,0.038273561745882034,,human
RNASE2,0.03733455389738083,,,0.03733455389738083,0.03733455389738083,,human
EIF1,0.0365583598613739,0.02056712843477726,-0.019884148612618446,0.012413779894510904,0.02056712843477726,-0.019884148612618446,human
RPL13AP5,0.036442968994379044,0.029014334082603455,,0.03272865153849125,0.03272865153849125,,human
FCGR2C,0.036389730870723724,,,0.036389730870723724,0.036389730870723724,,human
RPS9,0.0357465036213398,0.02507292665541172,,0.03040971513837576,0.03040971513837576,,human
ARRDC3,0.03469288349151611,,,0.03469288349151611,0.03469288349151611,,human
RPS27,0.034262459725141525,,-0.024659834802150726,0.0048013124614953995,0.0048013124614953995,-0.024659834802150726,human
HNRNPA1P33,0.03403133153915405,,,0.03403133153915405,0.03403133153915405,,human
HSPA1A,0.033693406730890274,0.014911252073943615,,0.024302329402416945,0.024302329402416945,,human
HLA-H,0.03341347724199295,,,0.03341347724199295,0.03341347724199295,,human
ATP6V0E1,0.03324667736887932,,,0.03324667736887932,0.03324667736887932,,human
EEF1A1,0.0331430546939373,0.17195387184619904,0.025392714887857437,0.07682988047599792,0.0331430546939373,0.025392714887857437,human
CD69,0.03312499448657036,,,0.03312499448657036,0.03312499448657036,,human
CLC,0.03266514837741852,,,0.03266514837741852,0.03266514837741852,,human
UBA52,0.0321802981197834,0.022645827382802963,0.02083674632012844,0.02522095727423827,0.022645827382802963,0.02083674632012844,human
JUND,0.03211032971739769,,,0.03211032971739769,0.03211032971739769,,human
RPL38,0.03205429017543793,,,0.03205429017543793,0.03205429017543793,,human
BTG1,0.03182823210954666,0.033172450959682465,,0.03250034153461456,0.03250034153461456,,human
RPL21P28,0.03158702328801155,,,0.03158702328801155,0.03158702328801155,,human
BTBD3,0.03154616430401802,0.01631905324757099,,0.023932608775794506,0.023932608775794506,,human
GMFG,0.03122669644653797,,,0.03122669644653797,0.03122669644653797,,human
TBCEL,0.0299692302942276,,,0.0299692302942276,0.0299692302942276,,human
RPLP0,0.029785914346575737,0.0991271510720253,-0.015500391833484173,0.03780422452837229,0.029785914346575737,-0.015500391833484173,human
HMGN2,0.029596325010061264,0.038837578147649765,-0.0855427011847496,-0.0057029326756795245,0.029596325010061264,-0.0855427011847496,human
DAD1,0.029418552294373512,0.03353245556354523,0.012834049761295319,0.025261685873071354,0.029418552294373512,0.012834049761295319,human
HNRNPA1P10,0.029156580567359924,0.06365574151277542,-0.05088469386100769,0.013975876073042551,0.029156580567359924,-0.05088469386100769,human
QPCT,0.029102550819516182,,,0.029102550819516182,0.029102550819516182,,human
YPEL5,0.02854054421186447,,,0.02854054421186447,0.02854054421186447,,human
FCRLA,0.02804487571120262,,,0.02804487571120262,0.02804487571120262,,human
LMAN2,0.02779569663107395,,,0.02779569663107395,0.02779569663107395,,human
RPS6,0.02771473117172718,0.020086796954274178,,0.02390076406300068,0.02390076406300068,,human
PRG2,0.02737046591937542,,,0.02737046591937542,0.02737046591937542,,human
