gene_symbol,logfc_dz:392,logfc_dz:978,logfc_dz:148,logfc_dz:602,logfc_dz:24,logfc_dz:52,logfc_dz:39,logfc_dz:478,logfc_dz:448,logfc_dz:504,logfc_dz:11,mean_logfc,median_logfc,common_experiment,organism
CCR5,0.06248169019818306,,,,,0.049522530287504196,,,,,,0.05600211024284363,0.05600211024284363,0.06248169019818306,human
CCL3L3,0.060728881508111954,,,0.0193933192640543,,0.023977017030119896,,,,,,0.03469973926742872,0.023977017030119896,0.060728881508111954,human
CRISPLD1,0.060118723660707474,-0.011001010425388813,,,,0.07048282772302628,,,,,,0.03986684698611498,0.060118723660707474,0.060118723660707474,human
CRISP2,0.05946681275963783,,,,,0.0713828057050705,,,,,,0.06542480923235416,0.06542480923235416,0.05946681275963783,human
GZMA,0.057929109781980515,,,,,0.043263573199510574,,,,,,0.050596341490745544,0.050596341490745544,0.057929109781980515,human
GPR88,0.056863367557525635,,,,,-0.04816264286637306,,,,,,0.004350362345576286,0.004350362345576286,0.056863367557525635,human
SFRP4,0.05652715638279915,,0.012768314220011234,0.016691550612449646,,-0.01814931631088257,,,,,,0.016959426226094365,0.01472993241623044,0.05652715638279915,human
DCD,0.05584969371557236,0.0373837910592556,,,,0.0336713045835495,,,,,,0.04230159645279249,0.0373837910592556,0.05584969371557236,human
LOC100132319,0.055764954537153244,,,,,0.14043055474758148,,,,,,0.09809775464236736,0.09809775464236736,0.055764954537153244,human
HMGCS2,0.05401894077658653,,,,,0.07089632004499435,,,,,,0.06245763041079044,0.06245763041079044,0.05401894077658653,human
IL19,0.053440261632204056,,,,,0.045529671013355255,,,,,,0.049484966322779655,0.049484966322779655,0.053440261632204056,human
HRASLS2,0.05317282676696777,,,,,0.0461651049554348,,,,,,0.049668965861201286,0.049668965861201286,0.05317282676696777,human
SCGB2A1,0.05224300175905228,-0.056740060448646545,,,-0.043792810291051865,0.2398948073387146,,,-0.02037745900452137,,,0.03424549587070942,-0.02037745900452137,0.05224300175905228,human
TARP,0.05213070288300514,,,,,0.1307501494884491,,,,,,0.09144042618572712,0.09144042618572712,0.05213070288300514,human
FCGR2B,0.05133040249347687,,,,,,,,,,,0.05133040249347687,0.05133040249347687,0.05133040249347687,human
GJA4,0.051326051354408264,,,,,-0.07913357764482498,,,,,,-0.013903763145208359,-0.013903763145208359,0.051326051354408264,human
FCRL3,0.05122072249650955,,,,,0.01637737825512886,,,,,,0.033799050375819206,0.033799050375819206,0.05122072249650955,human
OLFM4,0.04926173761487007,,,,,0.06243416294455528,,,,,,0.05584795027971268,0.05584795027971268,0.04926173761487007,human
DNASE2B,0.04898796230554581,,,,,0.02223781682550907,,,,,,0.03561288956552744,0.03561288956552744,0.04898796230554581,human
ASPN,0.04871980845928192,,0.021536022424697876,0.027901099994778633,,-0.09595359861850739,,,,,,0.0005508330650627613,0.024718561209738255,0.04871980845928192,human
GBP5,0.04790816083550453,,,,,0.011879954487085342,,,,,,0.029894057661294937,0.029894057661294937,0.04790816083550453,human
TMEM176A,0.046505771577358246,,,,,,,,,,,0.046505771577358246,0.046505771577358246,0.046505771577358246,human
PTGDR,0.04626651853322983,,,,,0.04667989909648895,,,,,,0.04647320881485939,0.04647320881485939,0.04626651853322983,human
GPR116,0.04357954487204552,,,,,-0.023919623345136642,,,,-0.02608911134302616,,-0.0021430632720390954,-0.023919623345136642,0.04357954487204552,human
DAPL1,0.04284456744790077,,,,,0.08965685218572617,,,,,,0.06625070981681347,0.06625070981681347,0.04284456744790077,human
FCRL5,0.042723577469587326,,,,,0.021429019048810005,,,,,,0.032076298259198666,0.032076298259198666,0.042723577469587326,human
GREM1,0.04227704927325249,,,0.012960163876414299,,,,,,,,0.027618606574833393,0.027618606574833393,0.04227704927325249,human
PI15,0.04226292297244072,,,,,0.034152671694755554,,,,,,0.03820779733359814,0.03820779733359814,0.04226292297244072,human
SIGLEC1,0.04151235893368721,,,,,,,,,,,0.04151235893368721,0.04151235893368721,0.04151235893368721,human
KCNK13,0.041388873010873795,,,,,0.028652934357523918,,,,,,0.035020903684198856,0.035020903684198856,0.041388873010873795,human
SYT1,0.041270166635513306,,,,,0.03712712228298187,,,,,,0.03919864445924759,0.03919864445924759,0.041270166635513306,human
ADCYAP1,0.040671456605196,,,,,0.042640239000320435,,,,,0.06406746804714203,0.04912638788421949,0.042640239000320435,0.040671456605196,human
PIP,0.03981298208236694,-0.17947594821453094,0.019935013726353645,0.059657540172338486,-0.10182994604110718,-0.015759874135255814,,,0.07155212014913559,,,-0.015158301751528467,0.019935013726353645,0.03981298208236694,human
FGL2,0.03887925669550896,,,,,0.017130494117736816,,,,,,0.028004875406622887,0.028004875406622887,0.03887925669550896,human
CATSPERB,0.03844559192657471,,,,,0.033549848943948746,,,,,,0.035997720435261726,0.035997720435261726,0.03844559192657471,human
CLCA2,0.03782541677355766,,,,,0.02081964537501335,0.18707896769046783,,,,,0.08190800994634628,0.03782541677355766,0.03782541677355766,human
TFF3,0.03781410679221153,-0.011701836250722408,-0.027393395081162453,-0.019971026107668877,,0.01081359013915062,,,,,,-0.002087712101638317,-0.011701836250722408,0.03781410679221153,human
GZMH,0.037288833409547806,,,,,,,,,,,0.037288833409547806,0.037288833409547806,0.037288833409547806,human
GPR18,0.037268973886966705,,,,,0.01651770994067192,,,,,,0.026893341913819313,0.026893341913819313,0.037268973886966705,human
DCX,0.03660515695810318,,,,,0.0717773362994194,,,,,,0.05419124662876129,0.05419124662876129,0.03660515695810318,human
DCDC5,0.03578462079167366,,,,,0.015588170848786831,,,,,,0.025686395820230246,0.025686395820230246,0.03578462079167366,human
GSTM5,0.03420821577310562,,,,-0.011591268703341484,,,,,,,0.011308473534882069,0.011308473534882069,0.03420821577310562,human
N4BP3,0.03408556059002876,,,,,,,,,,,0.03408556059002876,0.03408556059002876,0.03408556059002876,human
PRM1,0.03392575681209564,,,,,0.01907147653400898,,,,,,0.02649861667305231,0.02649861667305231,0.03392575681209564,human
NRXN3,0.033753324300050735,,,,,0.013667724095284939,,,,,,0.023710524197667837,0.023710524197667837,0.033753324300050735,human
PNLIPRP2,0.0324777252972126,,,,,,,,,,,0.0324777252972126,0.0324777252972126,0.0324777252972126,human
SLC26A3,0.03147793561220169,,,,,-0.012304611504077911,,,,,,0.00958666205406189,0.00958666205406189,0.03147793561220169,human
MSR1,0.031047211959958076,,,,,,,,,,-0.0770173892378807,-0.022985088638961315,-0.022985088638961315,0.031047211959958076,human
TYROBP,0.0308579932898283,,,0.03256979584693909,,,,,,,,0.031713894568383694,0.031713894568383694,0.0308579932898283,human
HOXA9,0.02877725660800934,,,,,0.026732251048088074,,,,,,0.027754753828048706,0.027754753828048706,0.02877725660800934,human
NAV3,0.0287628173828125,,,,,0.0100389514118433,,,,,,0.0194008843973279,0.0194008843973279,0.0287628173828125,human
MAPK10,0.028629131615161896,,,,,0.016318928450345993,,,,,,0.022474030032753944,0.022474030032753944,0.028629131615161896,human
ATP8A1,0.028503425419330597,,,,,0.011711150407791138,,,,,,0.020107287913560867,0.020107287913560867,0.028503425419330597,human
CHGB,0.028462788090109825,0.06912495195865631,,,0.036156781017780304,,,,,,,0.044581507022182144,0.036156781017780304,0.028462788090109825,human
EGFLAM,0.028196070343255997,,,-0.016031445935368538,,0.016185764223337173,,,,,,0.009450129543741545,0.016185764223337173,0.028196070343255997,human
ZBTB32,0.028174566105008125,,,,,,,,,,,0.028174566105008125,0.028174566105008125,0.028174566105008125,human
ALDH3B2,0.028033612295985222,,,,,0.06309600174427032,,,,,,0.04556480702012777,0.04556480702012777,0.028033612295985222,human
TNN,0.02764173597097397,,,,,-0.013008296489715576,,,0.010107160545885563,,,0.008246866675714651,0.010107160545885563,0.02764173597097397,human
AGR3,0.027566920965909958,0.024052778258919716,,,,0.022675001993775368,,,,,,0.02476490040620168,0.024052778258919716,0.027566920965909958,human
GIMAP1-GIMAP5,0.027510393410921097,,,,,0.028127603232860565,,,,,,0.02781899832189083,0.02781899832189083,0.027510393410921097,human
BMP8A,0.02749869041144848,,,,,,,,,,,0.02749869041144848,0.02749869041144848,0.02749869041144848,human
SYT13,0.027478279545903206,,,,,0.06983231008052826,,,,,,0.04865529481321573,0.04865529481321573,0.027478279545903206,human
IL18RAP,0.02716943807899952,,,,,,,,,,,0.02716943807899952,0.02716943807899952,0.02716943807899952,human
GLYATL1,0.026900604367256165,,,,,0.012392994947731495,,,,,,0.01964679965749383,0.01964679965749383,0.026900604367256165,human
ADH1C,0.02680172398686409,,,,,0.0473092757165432,,,,,,0.037055499851703644,0.037055499851703644,0.02680172398686409,human
ADORA3,0.026079263538122177,,,,,,,,,,,0.026079263538122177,0.026079263538122177,0.026079263538122177,human
MRC1,0.025614328682422638,,,,,,,,,,,0.025614328682422638,0.025614328682422638,0.025614328682422638,human
HIGD1B,0.025190407410264015,,,,,,,,,,,0.025190407410264015,0.025190407410264015,0.025190407410264015,human
LMO3,0.02473420649766922,,,,,0.01698627509176731,,,,,,0.020860240794718266,0.020860240794718266,0.02473420649766922,human
TMEM86A,0.02428867667913437,,,,,0.013903769664466381,,,,,,0.019096223171800375,0.019096223171800375,0.02428867667913437,human
SLAMF8,0.023964155465364456,,,,,0.014923683367669582,,,,,,0.01944391941651702,0.01944391941651702,0.023964155465364456,human
UBE2QL1,0.02390437386929989,,,,,,,,,,,0.02390437386929989,0.02390437386929989,0.02390437386929989,human
IGLV6-57,0.02380937896668911,,,,,,,,,,,0.02380937896668911,0.02380937896668911,0.02380937896668911,human
TPRG1,0.023609856143593788,,,,,-0.07918211072683334,,,,,,-0.027786127291619778,-0.027786127291619778,0.023609856143593788,human
HOPX,0.02329615317285061,,,,,,,,,,,0.02329615317285061,0.02329615317285061,0.02329615317285061,human
KRT23,0.02325439639389515,-0.012764573097229004,,,-0.013398352079093456,0.01607028767466545,,,-0.01096340361982584,,,0.00043967105448246003,-0.01096340361982584,0.02325439639389515,human
LRP1B,0.0231708325445652,,,,,0.049689993262290955,,,,,,0.03643041290342808,0.03643041290342808,0.0231708325445652,human
COX6C,0.023130793124437332,0.15737409889698029,0.03301234543323517,0.014412789605557919,0.14053016901016235,,,,,0.01829507388174534,,0.0644592116586864,0.02807156927883625,0.023130793124437332,human
ATP1A2,0.022765254601836205,,,,,0.027755478397011757,,,,,,0.02526036649942398,0.02526036649942398,0.022765254601836205,human
EYA2,0.02269561216235161,,,,,0.012210153043270111,,,,,,0.01745288260281086,0.01745288260281086,0.02269561216235161,human
CSMD3,0.022238032892346382,,,,,0.019712388515472412,,,,,,0.020975210703909397,0.020975210703909397,0.022238032892346382,human
GPR137B,0.022207535803318024,,,,,0.017352832481265068,,,,,,0.019780184142291546,0.019780184142291546,0.022207535803318024,human
TERC,0.022016027942299843,,,,,0.024333534762263298,,,,,,0.02317478135228157,0.02317478135228157,0.022016027942299843,human
GIMAP4,0.02184757962822914,,,,,,,,,,,0.02184757962822914,0.02184757962822914,0.02184757962822914,human
CECR1,0.021459417417645454,,,0.017849165946245193,,0.018689049407839775,,,,,,0.019332544257243473,0.018689049407839775,0.021459417417645454,human
SMOC2,0.021374495700001717,,,,,0.02408406510949135,,,,,,0.022729280404746532,0.022729280404746532,0.021374495700001717,human
SLC7A4,0.021299023181200027,,,,,-0.018438028171658516,,,,,,0.0014304975047707558,0.0014304975047707558,0.021299023181200027,human
LILRA4,0.021155504509806633,,,,,,,,,,,0.021155504509806633,0.021155504509806633,0.021155504509806633,human
PPP1R1B,0.02112242951989174,0.04227335751056671,,,0.022773176431655884,0.012580085545778275,,,,,0.028884457424283028,0.025526701286435128,0.022773176431655884,0.02112242951989174,human
AMPD1,0.021117180585861206,,,,,0.01069936715066433,,,,,,0.015908273868262768,0.015908273868262768,0.021117180585861206,human
CHGA,0.020676514133810997,,,,,,,,,,,0.020676514133810997,0.020676514133810997,0.020676514133810997,human
TEX14,0.020551716908812523,,,,,0.020445285364985466,,,,,,0.020498501136898994,0.020498501136898994,0.020551716908812523,human
PGAM2,0.020402569323778152,,,,,0.00929375272244215,,,,,,0.014848161023110151,0.014848161023110151,0.020402569323778152,human
GHRL,0.020132562145590782,,,,,0.016863852739334106,,,,,,0.018498207442462444,0.018498207442462444,0.020132562145590782,human
HLA-DQA2,0.019966971129179,0.014385581016540527,0.02190244197845459,0.0373711884021759,0.011140639893710613,,,,,,,0.020953364484012128,0.019966971129179,0.019966971129179,human
HCK,0.019947374239563942,,,,,,,,,,,0.019947374239563942,0.019947374239563942,0.019947374239563942,human
PLXDC1,0.01993749663233757,,,,,,,,,,,0.01993749663233757,0.01993749663233757,0.01993749663233757,human
HPX,0.019853781908750534,,,,,0.026921672746539116,,,,,,0.023387727327644825,0.023387727327644825,0.019853781908750534,human
UPK1A,0.019773412495851517,,,,,,,,,,,0.019773412495851517,0.019773412495851517,0.019773412495851517,human
XBP1,0.01950240507721901,,-0.0942685529589653,,,,,,0.02816869132220745,,,-0.015532485519846281,0.01950240507721901,0.01950240507721901,human
KLK10,0.01939605548977852,,,,,0.015160168521106243,,,,,,0.01727811200544238,0.01727811200544238,0.01939605548977852,human
UGT2B28,0.018979864194989204,-0.035251036286354065,,,-0.06692691147327423,,,,,,,-0.027732694521546364,-0.035251036286354065,0.018979864194989204,human
CLDN8,0.018972210586071014,,,,-0.015563718043267727,0.019136011600494385,,,,,,0.007514834714432557,0.018972210586071014,0.018972210586071014,human
HPGD,0.018886877223849297,-0.010677597485482693,,,-0.0163596048951149,0.045301757752895355,,,,,0.018810506910085678,0.011192387901246548,0.018810506910085678,0.018886877223849297,human
AIM2,0.018802009522914886,,,,,,,,,,,0.018802009522914886,0.018802009522914886,0.018802009522914886,human
SIX1,0.018690034747123718,,,,,0.021886562928557396,,,,,,0.020288298837840557,0.020288298837840557,0.018690034747123718,human
APOD,0.01852976530790329,-0.1879560947418213,-0.023522570729255676,-0.0875263661146164,-0.21266023814678192,0.027748964726924896,,,,,,-0.07756442328294118,-0.055524468421936035,0.01852976530790329,human
HAS1,0.01839497499167919,,,,,,,,,,,0.01839497499167919,0.01839497499167919,0.01839497499167919,human
SLC7A7,0.018252287060022354,,,0.015806695446372032,,,,,,,,0.017029491253197193,0.017029491253197193,0.018252287060022354,human
FASLG,0.01815209724009037,,,,,0.012134648859500885,,,,,,0.015143373049795628,0.015143373049795628,0.01815209724009037,human
PRR12,0.01801033690571785,,,,,,,,,,,0.01801033690571785,0.01801033690571785,0.01801033690571785,human
LOC100505938,0.01793055608868599,,,,,,,,,,,0.01793055608868599,0.01793055608868599,0.01793055608868599,human
CHST1,0.017831264063715935,,,,,0.055695950984954834,,,,,,0.036763607524335384,0.036763607524335384,0.017831264063715935,human
CXCR5,0.01779172196984291,,,,,,,,,,,0.01779172196984291,0.01779172196984291,0.01779172196984291,human
LRRC31,0.01773199811577797,,,,,0.03150448575615883,,,,,,0.0246182419359684,0.0246182419359684,0.01773199811577797,human
PRKACB,0.017641611397266388,,,,,,,,,,,0.017641611397266388,0.017641611397266388,0.017641611397266388,human
ZFP2,0.017600122839212418,,,,,0.01676330342888832,,,,,,0.01718171313405037,0.01718171313405037,0.017600122839212418,human
ATP13A5,0.017398905009031296,,,,,,,,,,,0.017398905009031296,0.017398905009031296,0.017398905009031296,human
PSCA,0.01735294982790947,,,,,0.014543814584612846,,,,,,0.015948382206261158,0.015948382206261158,0.01735294982790947,human
GUCY1B2,0.01714295707643032,,,,,0.020545128732919693,,,,,,0.018844042904675007,0.018844042904675007,0.01714295707643032,human
TNFAIP8L2,0.01703813672065735,,,,,,,,,,,0.01703813672065735,0.01703813672065735,0.01703813672065735,human
CAPN13,0.01685028336942196,,,,,0.08226486295461655,,,,,,0.04955757316201925,0.04955757316201925,0.01685028336942196,human
GRB14,0.01682816818356514,,,,0.013194752857089043,0.028815316036343575,,,,,,0.019612745692332584,0.01682816818356514,0.01682816818356514,human
ABHD1,0.01672588661313057,,,,,,,,,,,0.01672588661313057,0.01672588661313057,0.01672588661313057,human
AQP9,0.01668347604572773,,,,,,,,,,,0.01668347604572773,0.01668347604572773,0.01668347604572773,human
LINC00525,0.016638776287436485,,,,,,,,,,,0.016638776287436485,0.016638776287436485,0.016638776287436485,human
CYP4F30P,0.016597235575318336,,,,,0.010662167333066463,,,,,,0.0136297014541924,0.0136297014541924,0.016597235575318336,human
BANK1,0.0165947824716568,,,,,,,,,,,0.0165947824716568,0.0165947824716568,0.0165947824716568,human
SGPP2,0.016576427966356277,,,,,0.02240082249045372,,,,,,0.019488625228405,0.019488625228405,0.016576427966356277,human
MPC2,0.016560448333621025,,,,,0.014349803328514099,,,,,,0.015455125831067562,0.015455125831067562,0.016560448333621025,human
IBSP,0.016514133661985397,,,,,,,,,,,0.016514133661985397,0.016514133661985397,0.016514133661985397,human
WFDC3,0.01644553244113922,,,,,,,,,,,0.01644553244113922,0.01644553244113922,0.01644553244113922,human
CPAMD8,0.01625111885368824,,,,,,,,,,,0.01625111885368824,0.01625111885368824,0.01625111885368824,human
MYOC,0.01624470204114914,,,,,,,,,,,0.01624470204114914,0.01624470204114914,0.01624470204114914,human
SLC15A2,0.016083985567092896,,,,,0.011957325972616673,,,,,,0.014020655769854784,0.014020655769854784,0.016083985567092896,human
C15orf48,0.016052832826972008,0.02672024816274643,,0.011826913803815842,0.016533909365534782,-0.08842480182647705,,,,,,-0.003458179533481598,0.016052832826972008,0.016052832826972008,human
KLK3,0.0159161277115345,,,,,0.009414615109562874,,,,,,0.012665371410548687,0.012665371410548687,0.0159161277115345,human
KLHDC9,0.01587708480656147,,,,,,,,,,,0.01587708480656147,0.01587708480656147,0.01587708480656147,human
CTSS,0.01582333631813526,,,,,,,,,,,0.01582333631813526,0.01582333631813526,0.01582333631813526,human
AOC1,0.015818936750292778,,,,,,,,,,,0.015818936750292778,0.015818936750292778,0.015818936750292778,human
GPM6A,0.015340125188231468,,,,,,,,,,,0.015340125188231468,0.015340125188231468,0.015340125188231468,human
OLFML2B,0.015324221923947334,,0.010766832157969475,0.015864649787545204,,,,,,,,0.013985234623154005,0.015324221923947334,0.015324221923947334,human
TFEC,0.015214505605399609,,,,,0.014826840721070766,,,,,,0.015020673163235188,0.015020673163235188,0.015214505605399609,human
GPR171,0.01520564779639244,,,,,,,,,,,0.01520564779639244,0.01520564779639244,0.01520564779639244,human
FAM3B,0.015192193910479546,,,,,0.020156651735305786,,,,,,0.017674422822892666,0.017674422822892666,0.015192193910479546,human
LINC01094,0.015031171962618828,,,,,,,,,,,0.015031171962618828,0.015031171962618828,0.015031171962618828,human
SLC26A9,0.01499525923281908,,,,,,,,,,,0.01499525923281908,0.01499525923281908,0.01499525923281908,human
KRTAP3-3,0.014911961741745472,,,,,0.01985982619225979,,,,,,0.01738589396700263,0.01738589396700263,0.014911961741745472,human
PAMR1,0.01489846408367157,,,-0.025260714814066887,,0.03142864629626274,,,,,,0.007022131855289142,0.01489846408367157,0.01489846408367157,human
LRFN2,0.014819303527474403,,,,,,,,,,,0.014819303527474403,0.014819303527474403,0.014819303527474403,human
DUSP26,0.014792796224355698,,,,,,,,,,,0.014792796224355698,0.014792796224355698,0.014792796224355698,human
KLRF1,0.014651093631982803,,,,,,,,,,,0.014651093631982803,0.014651093631982803,0.014651093631982803,human
CRYM,0.014643103815615177,,,,,,,,,,,0.014643103815615177,0.014643103815615177,0.014643103815615177,human
TREM2,0.01458314061164856,,,,,-0.02158653549849987,0.009594016708433628,,,,,0.0008635406071941057,0.009594016708433628,0.01458314061164856,human
CHST8,0.014514315873384476,,,,,0.03386780619621277,,,,,,0.024191061034798622,0.024191061034798622,0.014514315873384476,human
NKG7,0.01448049396276474,,,,,0.010658688843250275,,,,,,0.012569591403007507,0.012569591403007507,0.01448049396276474,human
LMOD1,0.014413142576813698,,,,,-0.019683586433529854,,,,,,-0.002635221928358078,-0.002635221928358078,0.014413142576813698,human
FAM49A,0.01433189120143652,,,,,,,,,,0.07898034900426865,0.04665612010285258,0.04665612010285258,0.01433189120143652,human
ISX,0.014253701083362103,,,,,0.016366122290492058,,,,,,0.01530991168692708,0.01530991168692708,0.014253701083362103,human
PPP1R14D,0.014241190627217293,,,,,0.01702173613011837,,,,,,0.01563146337866783,0.01563146337866783,0.014241190627217293,human
IGSF8,0.014222638681530952,,,,,,,,,,,0.014222638681530952,0.014222638681530952,0.014222638681530952,human
P2RY14,0.014189750887453556,,,,,0.01105765625834465,,,,,,0.012623703572899103,0.012623703572899103,0.014189750887453556,human
CADPS,0.014154471457004547,,,,,,,,,,,0.014154471457004547,0.014154471457004547,0.014154471457004547,human
WDFY4,0.014115305617451668,,,,,,,,,,,0.014115305617451668,0.014115305617451668,0.014115305617451668,human
CXCR3,0.014112748205661774,,,,,,,,,,,0.014112748205661774,0.014112748205661774,0.014112748205661774,human
HLA-DPA1,0.014026551507413387,,0.018128814175724983,0.023339595645666122,,0.012988133355975151,,,-0.009578428231179714,,0.1446622759103775,0.033927823727329574,0.016077682841569185,0.014026551507413387,human
SLC13A4,0.014010299928486347,,,,,0.015686312690377235,,,,,,0.014848306309431791,0.014848306309431791,0.014010299928486347,human
SLC46A2,0.013952217064797878,,,,,-0.011912832036614418,,,,,,0.0010196925140917301,0.0010196925140917301,0.013952217064797878,human
SLC13A2,0.013871042989194393,,,,,0.01517107617110014,,,,,,0.014521059580147266,0.014521059580147266,0.013871042989194393,human
RARRES1,0.013797856867313385,,,,,0.03238026052713394,,,,,,0.023089058697223663,0.023089058697223663,0.013797856867313385,human
MMP28,0.013691287487745285,,,,,,0.019853947684168816,,,,,0.01677261758595705,0.01677261758595705,0.013691287487745285,human
PARP8,0.013676994480192661,,,,,0.010184968821704388,,,,,,0.011930981650948524,0.011930981650948524,0.013676994480192661,human
LBP,0.013621298596262932,,,,,0.01506585069000721,,,,,,0.01434357464313507,0.01434357464313507,0.013621298596262932,human
PADI2,0.013605797663331032,,,,,0.013591362163424492,,,,,,0.013598579913377762,0.013598579913377762,0.013605797663331032,human
SPINK1,0.013503646478056908,,,,,,,,,,,0.013503646478056908,0.013503646478056908,0.013503646478056908,human
ADPRHL1,0.013402548618614674,,,,,,,,,,,0.013402548618614674,0.013402548618614674,0.013402548618614674,human
CDH7,0.013372755609452724,,,,,,,,,,,0.013372755609452724,0.013372755609452724,0.013372755609452724,human
ROBO4,0.013260784558951855,,,,,,,,,,,0.013260784558951855,0.013260784558951855,0.013260784558951855,human
LY6D,0.013245368376374245,,,,,,,,,,,0.013245368376374245,0.013245368376374245,0.013245368376374245,human
ERVV-1,0.013070685788989067,,,,,0.010754072107374668,,,,,,0.011912378948181868,0.011912378948181868,0.013070685788989067,human
MX1,0.012956918217241764,,,0.011619175784289837,,0.02938319928944111,,,,,,0.017986431096990902,0.012956918217241764,0.012956918217241764,human
KRT6A,0.012941843830049038,,,,,0.010687780566513538,0.08465522527694702,,,,,0.03609494989116987,0.012941843830049038,0.012941843830049038,human
P2RX2,0.01288384385406971,,,,,,,,,,,0.01288384385406971,0.01288384385406971,0.01288384385406971,human
AGTR1,0.012810383923351765,0.012010538950562477,,,,-0.05447437986731529,,,,,,-0.009884485664467016,0.012010538950562477,0.012810383923351765,human
ANXA9,0.012809011153876781,,,,,,,,,,,0.012809011153876781,0.012809011153876781,0.012809011153876781,human
STAP1,0.012770404107868671,,,,,,,,,,,0.012770404107868671,0.012770404107868671,0.012770404107868671,human
PRLR,0.012753509916365147,,,,,0.012243949808180332,,,,,,0.01249872986227274,0.01249872986227274,0.012753509916365147,human
ARHGEF26-AS1,0.01271069049835205,,,,,0.012567618861794472,,,,,,0.012639154680073261,0.012639154680073261,0.01271069049835205,human
AQP4,0.012684137560427189,,,,,,,,,,,0.012684137560427189,0.012684137560427189,0.012684137560427189,human
SOX13,0.012659394182264805,,,,,,,,,,,0.012659394182264805,0.012659394182264805,0.012659394182264805,human
CD79A,0.012656818144023418,,,,,,,,,,,0.012656818144023418,0.012656818144023418,0.012656818144023418,human
WISP3,0.012654419057071209,,,,,,,,,,,0.012654419057071209,0.012654419057071209,0.012654419057071209,human
ECSCR,0.01256097387522459,,,-0.02566230483353138,,,,,,,,-0.006550665479153395,-0.006550665479153395,0.01256097387522459,human
SAA2-SAA4,0.012480325065553188,,,,,0.0232150349766016,,,,,,0.017847680021077394,0.017847680021077394,0.012480325065553188,human
BCAR4,0.012430493719875813,,,,,0.013713466003537178,,,,,,0.013071979861706495,0.013071979861706495,0.012430493719875813,human
HOXC10,0.012301077134907246,,,,,0.012652460485696793,,,,,,0.012476768810302019,0.012476768810302019,0.012301077134907246,human
CCL13,0.012224849313497543,,,,,,,,,,,0.012224849313497543,0.012224849313497543,0.012224849313497543,human
SYNPO2,0.012204569764435291,,,,,0.02988583780825138,,,,,,0.021045203786343336,0.021045203786343336,0.012204569764435291,human
SLC29A3,0.012196616269648075,,,,,,,,,,,0.012196616269648075,0.012196616269648075,0.012196616269648075,human
ERICH2,0.012189430184662342,,,,,0.008982600644230843,,,,,,0.010586015414446592,0.010586015414446592,0.012189430184662342,human
GIMAP6,0.012052648700773716,,,,,,,,,,,0.012052648700773716,0.012052648700773716,0.012052648700773716,human
CD27,0.012043632566928864,,,,,0.01016128621995449,,,,,,0.011102459393441677,0.011102459393441677,0.012043632566928864,human
LMCD1,0.01203975547105074,,,,,,,,,,,0.01203975547105074,0.01203975547105074,0.01203975547105074,human
CABS1,0.012011711485683918,,,,,0.014722124673426151,,,,,,0.013366918079555035,0.013366918079555035,0.012011711485683918,human
LOC101929295,0.011992203071713448,,,,,,,,,,,0.011992203071713448,0.011992203071713448,0.011992203071713448,human
HAAO,0.011930637992918491,,,,,,,,,,,0.011930637992918491,0.011930637992918491,0.011930637992918491,human
ATP6V0A4,0.011927641928195953,,,,,0.01181702595204115,,,,,,0.011872333940118551,0.011872333940118551,0.011927641928195953,human
ZP2,0.011887462809681892,,,,,0.030796630308032036,,,,,,0.021342046558856964,0.021342046558856964,0.011887462809681892,human
KLF2,0.011883033439517021,,,,,,,,,,,0.011883033439517021,0.011883033439517021,0.011883033439517021,human
PPEF1,0.011866404674947262,,,,,,,,,,,0.011866404674947262,0.011866404674947262,0.011866404674947262,human
KLK14,0.011751288548111916,,,,,0.014103356748819351,,,,,,0.012927322648465633,0.012927322648465633,0.011751288548111916,human
CYP2B6,0.011743827722966671,,,,,0.11318578571081161,,,,,,0.06246480671688914,0.06246480671688914,0.011743827722966671,human
ADAM8,0.011735743843019009,,,,,,,,,,,0.011735743843019009,0.011735743843019009,0.011735743843019009,human
SUSD4,0.011617319658398628,,,,,0.017423750832676888,,,,,,0.014520535245537758,0.014520535245537758,0.011617319658398628,human
IGLC1,0.011578037403523922,,,,,,,,,,,0.011578037403523922,0.011578037403523922,0.011578037403523922,human
FUT3,0.011576737277209759,,,,,0.010383736342191696,,,,,,0.010980236809700727,0.010980236809700727,0.011576737277209759,human
SLC52A3,0.011541800573468208,,,,,,,,,,,0.011541800573468208,0.011541800573468208,0.011541800573468208,human
LTB,0.011405169032514095,,,,,,,,,,,0.011405169032514095,0.011405169032514095,0.011405169032514095,human
CEL,0.011334206908941269,,,,,,,,,,,0.011334206908941269,0.011334206908941269,0.011334206908941269,human
GRIK1,0.011293549090623856,,,,,,0.013171762228012085,,,,,0.01223265565931797,0.01223265565931797,0.011293549090623856,human
NOD2,0.011218679137527943,,,,,,,,,,,0.011218679137527943,0.011218679137527943,0.011218679137527943,human
CRABP2,0.011193671263754368,,,,0.0407225601375103,0.015339219011366367,,,,,,0.02241848347087701,0.015339219011366367,0.011193671263754368,human
SQSTM1,0.01118695829063654,,,,,,,,,,,0.01118695829063654,0.01118695829063654,0.01118695829063654,human
IRF5,0.011142170056700706,,,,,,,,,,,0.011142170056700706,0.011142170056700706,0.011142170056700706,human
