gene_symbol,mean_logfc,median_logfc,common_experiment,organism,signature_type
LINC01578,0.4443323442220812,0.4443323442220812,0.4443323442220812,human,UP
ITGAV,0.4435429681394224,0.4435429681394224,0.4435429681394224,human,UP
PLCG2,0.4423407412823686,0.4423407412823686,0.4423407412823686,human,UP
KAT6A,0.441591401657261,0.441591401657261,0.441591401657261,human,UP
AC058791.1,0.4414882184435061,0.4414882184435061,0.4414882184435061,human,UP
RALGDS,0.4414261106014354,0.4414261106014354,0.4414261106014354,human,UP
MRPL18,0.4413151371062844,0.4413151371062844,0.4413151371062844,human,UP
AQP1,0.4403013970997898,0.4403013970997898,0.4403013970997898,human,UP
FTH1,0.4400707171445921,0.4400707171445921,0.4400707171445921,human,UP
MAFK,0.440062526049542,0.440062526049542,0.440062526049542,human,UP
CAST,0.4392616882114859,0.4392616882114859,0.4392616882114859,human,UP
TUBB2A,0.4381444922826502,0.4381444922826502,0.4381444922826502,human,UP
CNOT2,0.4379024456273373,0.4379024456273373,0.4379024456273373,human,UP
SETD5,0.4375012128302866,0.4375012128302866,0.4375012128302866,human,UP
CSRP2,0.4368680615008425,0.4368680615008425,0.4368680615008425,human,UP
ZC3H12A,0.4364503445864977,0.4364503445864977,0.4364503445864977,human,UP
P4HA1,0.4364000042886132,0.4364000042886132,0.4364000042886132,human,UP
BTG3,0.4353491066274857,0.4353491066274857,0.4353491066274857,human,UP
RPL13A,0.4346748427017686,0.4346748427017686,0.4346748427017686,human,UP
ZBTB10,0.4333278736088015,0.4333278736088015,0.4333278736088015,human,UP
MSANTD3,0.4316884819186552,0.4316884819186552,0.4316884819186552,human,UP
HSPA9,0.4311138081659986,0.4311138081659986,0.4311138081659986,human,UP
SELENOK,0.4306331665109373,0.4306331665109373,0.4306331665109373,human,UP
TSC22D1,0.4277393944340977,0.4277393944340977,0.4277393944340977,human,UP
ZNFX1,0.4227004372910002,0.4227004372910002,0.4227004372910002,human,UP
ADAMTS9,0.4218325163886911,0.4218325163886911,0.4218325163886911,human,UP
IDI1,0.4212719528652425,0.4212719528652425,0.4212719528652425,human,UP
PLEKHO1,0.4210129731358898,0.4210129731358898,0.4210129731358898,human,UP
CD83,0.4184909533651445,0.4184909533651445,0.4184909533651445,human,UP
PNRC2,0.4183433500891325,0.4183433500891325,0.4183433500891325,human,UP
ARHGAP21,0.4179617690045505,0.4179617690045505,0.4179617690045505,human,UP
SNHG7,0.4163523093075736,0.4163523093075736,0.4163523093075736,human,UP
THBD,0.4162363636807298,0.4162363636807298,0.4162363636807298,human,UP
ARL5B,0.4148187655305561,0.4148187655305561,0.4148187655305561,human,UP
RICTOR,0.4123150280903434,0.4123150280903434,0.4123150280903434,human,UP
NUTM2B-AS1,0.4101250704793582,0.4101250704793582,0.4101250704793582,human,UP
PPP1R2,0.4099436612890844,0.4099436612890844,0.4099436612890844,human,UP
SNHG5,0.4098860445271451,0.4098860445271451,0.4098860445271451,human,UP
GEM,0.4097617098815547,0.4097617098815547,0.4097617098815547,human,UP
